,0
tough believe,54099
believe paxton,4589
paxton directorial,38654
directorial debut,13801
debut shots,12274
shots look,47668
look exactly,31192
like storyboard,30380
storyboard version,50415
keeping,28339
continuously,10526
flashbacks,19901
childhood,8351
growing,23156
bizarre,5194
interspersing,27019
tails,51824
murder,35722
essence,16685
film complete,19011
complete keeping,9968
keeping continuously,28341
continuously interested,10527
interested flashbacks,26914
flashbacks childhood,19902
childhood growing,8354
growing bizarre,23158
bizarre father,5199
father interspersing,18353
interspersing tails,27020
tails serial,51825
serial murder,47030
murder simply,35727
simply wrong,48068
wrong plot,59076
plot story,40111
story essence,50255
essence film,16688
entertaining sort,16326
sort story,48936
story director,50244
director paxton,13772
paxton case,38653
case really,7237
did lot,13273
summaries,51162
negative,36218
finished,19806
registered,43268
account,789
solely,48736
today,53758
bullshit,6555
entirely,16406
manor,32633
monstrous,34361
retain,43976
generation,21484
youth,59417
primary,41126
demographic,12650
paradigm,38249
shift,47485
fiber,18771
collective,9306
unconscious,55187
draw,14839
explains,17368
philosophies,39403
closed,9115
minded,33813
scared,45702
information,26539
linklater,30639
pleased,39971
okay haven,37251
haven read,23979
read comments,42444
comments lot,9780
lot line,31430
line summaries,30584
summaries sound,51163
sound negative,48975
negative just,36221
just finished,28051
finished watching,19810
watching film,57265
film registered,19332
registered account,43269
account imdb,790
imdb solely,26058
solely speak,48739
speak film,49112
film types,19448
types movies,55023
movies expecting,35491
expecting filmmakers,17261
filmmakers today,19529
today aren,53759
aren tired,2908
tired blockbuster,53701
blockbuster bullshit,5344
bullshit true,6556
true typical,54614
typical movie,55038
movie yes,35414
yes cartoon,59302
cartoon style,7207
style completely,50847
completely unique,10026
unique entirely,55444
entirely necessary,16414
necessary story,36129
story simply,50374
simply caught,48030
caught film,7457
released manor,43422
manor monstrous,32634
monstrous effect,34363
effect come,15443
come way,9468
way retain,57450
retain generation,43977
generation add,21487
add youth,1385
youth primary,59421
primary demographic,41127
demographic ones,12651
ones change,37393
change world,7726
world create,58681
create paradigm,11166
paradigm shift,38250
shift necessary,47486
necessary movie,36128
movie fiber,34862
fiber life,18772
life collective,29929
collective unconscious,9307
unconscious draw,55188
draw personal,14844
personal beings,39264
beings explains,4500
explains philosophies,17372
philosophies years,39404
years gone,59244
gone minutes,22255
minutes gone,33909
gone way,22264
way understand,57473
understand know,55266
know closed,28770
closed minded,9116
minded people,33816
people going,38849
going scared,22196
scared confused,45703
confused necessary,10248
necessary information,36125
information mind,26544
mind opened,33800
opened know,37446
know richard,28830
richard linklater,44209
linklater greatly,30641
greatly pleased,22978
terrific,52508
ik,25944
suspicious,51633
coincidences,9253
film absolutely,18917
absolutely terrific,655
terrific ik,52516
ik know,25945
lot sex,31451
sex yes,47270
yes lot,59313
lot suspicious,31456
suspicious coincidences,51634
coincidences looked,9254
looked past,31247
julio,27935
medem,33236
vacas,55926
tierra,53341
ardilla,2883
roja,44613
amantes,2101
circulo,8748
polar,40270
rehashed,43290
afore,1676
reflected,43208
limited,30529
skills,48289
zero,59453
julio medem,27936
medem directed,33237
directed movies,13657
movies key,35531
key movies,28409
movies vacas,35608
vacas tierra,55927
tierra ardilla,53342
ardilla roja,2884
roja amantes,44614
amantes del,2102
del circulo,12550
circulo polar,8749
polar basically,40271
basically plot,4165
plot rehashed,40098
rehashed different,43291
different way,13545
way afore,57351
afore mentioned,1677
mentioned movies,33484
movies opinion,35553
opinion reflected,37511
reflected limited,43210
limited directorial,30531
directorial skills,13802
skills zero,48296
zero originality,59456
coen,9224
ethan,16720
joel,27682
intolerable,27047
decided,12345
hearing,24198
tribute,54410
noir,36625
recognizable,43023
impressive,26222
bored,5735
moody,34406
thornton,53082
mcdormand,33109
gandolfini,21262
johansson,27694
shalhoub,47354
narration,35967
voice,56552
credibility,11246
wise,58124
borrowed,5796
library,29893
noticed,36787
disks,14028
color,9331
remembered,43584
importantly,26162
popularity,40414
negate,36216
prepared,40908
seen films,46641
films coen,19562
coen brothers,9225
brothers ethan,6367
ethan joel,16723
joel coen,27683
coen fact,9226
fact intolerable,17707
intolerable cruelty,27048
cruelty ones,11514
ones ve,37407
seen decided,46621
decided hearing,12353
hearing positive,24208
positive things,40531
things finding,52799
finding tribute,19741
tribute old,54413
old noir,37320
noir films,36629
films 40,19540
40 50,400
50 love,424
love noir,31639
films neo,19623
neo noir,36276
films great,19598
great decided,22809
decided film,12351
film happy,19137
happy did,23697
did plot,13296
great relate,22891
relate recognizable,43340
recognizable noir,43026
noir quite,36632
quite impressive,42066
impressive noir,26226
films suffer,19654
suffer plot,51078
plot limited,40077
limited appeal,30530
appeal detective,2713
detective gets,13018
gets case,21645
case pacing,7235
pacing excellent,38052
excellent wasn,17037
wasn bored,57013
bored second,5740
second atmosphere,46425
atmosphere film,3246
film great,19132
great dark,22806
dark moody,11920
moody humor,34408
humor acting,25548
great thornton,22931
thornton mcdormand,53087
mcdormand gandolfini,33110
gandolfini johansson,21263
johansson shalhoub,27695
shalhoub great,47355
great billy,22777
billy bob,5077
bob thornton,5456
thornton character,53083
character easy,7816
easy relate,15337
relate hasn,43337
hasn felt,23875
felt life,18663
life wasn,30032
wasn going,57026
going point,22189
point narration,40211
narration flawless,35969
flawless performance,19953
performance makes,39091
makes film,32294
film noir,19245
noir character,36626
character talks,7889
talks little,52013
little voice,30843
voice subtle,56569
subtle acting,50970
acting includes,926
includes little,26285
little dialog,30758
dialog great,13147
great carries,22782
carries movie,7175
movie perfectly,35116
perfectly characters,39033
written short,59036
short period,47613
period didn,39191
didn entirely,13362
entirely understand,16417
understand characters,55251
characters actions,7933
actions hadn,1060
hadn thought,23436
thought particular,53152
particular character,38385
character lack,7848
lack credibility,28997
credibility character,11248
character wise,7899
wise story,58128
great interesting,22850
twists holds,54973
holds entertains,24884
entertains entire,16361
entire run,16398
run time,45025
time hour,53465
minutes humor,33910
good fairly,22341
fairly little,17800
little film,30771
film considering,19017
considering coen,10367
coen known,9227
known fits,28886
perfectly dark,39034
dark like,11916
like rest,30336
rest film,43927
film watched,19468
watched dvd,57197
dvd borrowed,15149
borrowed library,5797
library start,29894
start film,49712
film noticed,19250
noticed disks,36788
disks black,14029
black white,5237
white color,57857
color thought,9334
thought considered,53117
considered better,10354
better remembered,4920
remembered homage,43587
homage noir,24997
films possibly,19634
possibly importantly,40575
importantly directors,26165
directors intention,13811
intention make,26884
make looks,32210
looks come,31287
come period,9446
period films,39193
films peak,19629
peak popularity,38705
popularity want,40415
want directors,56808
intention film,26881
film negate,19243
negate point,36217
point watching,40224
watching fan,57264
fan coen,17996
brothers directorial,6364
directorial style,13803
style neo,50863
noir film,36628
noir ll,36630
ll likely,30966
likely love,30489
love did,31570
did maybe,13282
maybe just,33072
just enjoy,28038
enjoy great,16148
acting atmosphere,887
film probably,19303
probably just,41214
just isn,28087
isn recommend,27303
brothers film,6369
noir neo,36631
noir fans,36627
fans actors,18059
actors like,1142
just prepared,28151
prepared quite,40913
quite dark,42050
like simply,30365
simply believe,48024
believe sit,4592
sit film,48179
film definitely,19038
definitely consider,12497
consider 10,10335
arguably,2919
makers,32273
proves,41592
seamlessly,46361
noirs,36633
coensian,9228
thorton,53101
nominated,36640
grabbed,22632
noms,36654
denzel,12709
crowe,11481
robbed,44505
nomination,36645
wrapping,58897
classical,8904
bethoven,4840
scarlett,45717
brothers arguably,6360
arguably best,2920
film makers,19213
makers working,32281
working today,58630
today film,53766
film proves,19305
proves shot,41600
shot black,47631
white film,57858
film follows,19104
follows seamlessly,20227
seamlessly tradition,46364
tradition classic,54179
classic film,8877
film noirs,19246
noirs came,36634
came adds,6816
adds coensian,1436
coensian twist,9229
twist performances,54958
performances notch,39152
notch stand,36752
stand lead,49578
lead billy,29461
bob thorton,5457
thorton movie,53102
movie nominated,35073
nominated best,36641
best picture,4789
picture wrong,39527
wrong academy,59051
academy members,703
members instead,33360
instead beautiful,26746
beautiful mind,4326
mind hugely,33790
hugely overrated,25457
overrated grabbed,37952
grabbed spot,22634
spot noms,49438
noms best,36655
best actor,4714
actor lead,1089
lead role,29474
role year,44659
year overrated,59197
overrated performances,37954
performances denzel,39129
denzel washington,12710
washington russell,57009
russell crowe,45082
crowe robbed,11488
robbed thorton,44506
thorton nomination,53103
nomination man,36647
man wasn,32532
wasn stylish,57044
stylish beautifully,50885
beautifully paced,4354
paced wrapping,38050
wrapping timing,58898
timing bit,53675
bit classical,5123
classical music,8905
music bethoven,35767
bethoven played,4841
played movie,39860
movie nice,35070
nice chance,36439
chance early,7682
early performance,15246
performance coming,39062
coming scarlett,9701
scarlett johansson,45720
johansson small,27696
small important,48503
important quite,26155
quite possibly,42080
possibly list,40577
list favorite,30682
favorite coen,18401
brothers movies,6375
ducks,15035
messed,33577
lovable,31523
teach,52148
teamwork,52195
hardball,23776
keanu,28322
reeves,43170
started,49743
grumpy,23195
sympathetic,51748
coaching,9194
diane,13182
lane,29118
contention,10484
trusted,54664
weak,57516
expected mighty,17244
mighty ducks,33699
ducks type,15036
type movie,54999
movie heartwarming,34935
heartwarming interaction,24274
interaction messed,26902
messed guy,33578
guy lovable,23340
lovable group,31529
group kids,23140
kids teach,28497
teach teamwork,52150
teamwork love,52196
love game,31589
game hardball,21241
hardball keanu,23777
keanu reeves,28325
reeves started,43174
started grumpy,49746
grumpy stayed,23197
stayed grumpy,49858
grumpy kids,23196
kids despite,28477
despite trauma,12950
trauma lives,54308
lives pretty,30906
pretty sympathetic,41066
sympathetic weren,51751
weren lovable,57744
lovable didn,31527
didn feel,13368
like got,30222
got know,22572
know kind,28802
kind personal,28609
personal level,39270
level keanu,29857
keanu character,28323
character grown,7831
grown coaching,23169
coaching mean,9195
kids way,28501
understand diane,55255
diane lane,13185
lane contention,29120
contention kids,10485
kids trusted,28498
trusted wrong,54665
wrong movie,59069
movie okay,35084
okay story,37256
story bad,50203
bad weak,3878
weak acting,57517
acting added,885
added make,1392
billed,5067
rotten,44862
scoundrels,46122
film billed,18967
billed romantic,5068
comedy didn,9537
didn way,13423
way certainly,57360
certainly comedy,7597
comedy little,9565
little romance,30817
romance far,44722
far closer,18155
closer dirty,9124
dirty rotten,13835
rotten scoundrels,44864
scoundrels pretty,46123
pretty woman,41070
tailer,51818
consciously,10322
aware,3600
effort,15532
respects,43892
escape,16596
greatness,22981
say movie,45599
like rock,30342
rock star,44580
star lot,49637
lot actually,31393
actually type,1293
movie tailer,35302
tailer critics,51819
critics slam,11426
slam movie,48332
movie major,35030
major hard,32119
hard rock,23761
rock fan,44567
fan enjoyed,18001
enjoyed loved,16218
loved actually,31693
actually consciously,1230
consciously aware,10323
aware flaws,3603
flaws movie,19962
movie decent,34774
decent effort,12312
effort respects,15538
respects missed,43893
missed chance,34026
chance escape,7683
escape greatness,16597
greatness rock,22984
rock movie,44576
movie classic,34737
classic oh,8890
warning possible,56978
possible spoilers,40561
center,7526
larry,29186
clark,8835
bully,6557
constant,10403
drink,14930
smoke,48577
pot,40611
drop,14972
acid,835
reckless,43014
continuation,10504
1995,213
outing,37803
focused,20135
endangered,15946
deeper,12440
teenagers viewed,52291
viewed center,56312
center larry,7528
larry clark,29187
clark bully,8836
bully really,6560
really going,42759
going sex,22201
sex constant,47250
constant basis,10404
basis drink,4179
drink smoke,14931
smoke pot,48579
pot drop,40614
drop acid,14973
acid reckless,836
reckless meaningless,43017
meaningless lives,33195
lives appear,30881
appear bully,2732
bully possibly,6559
possibly darker,40572
darker continuation,11933
continuation 1995,10505
1995 outing,216
outing kids,37806
kids focused,28479
focused endangered,20137
endangered youth,15948
youth think,59425
think questions,52963
questions film,41988
film core,19022
core run,10760
run deeper,45012
relentless,43435
clark shocked,8841
shocked film,47535
film world,19483
world 1995,58667
1995 explicit,214
explicit relentless,17385
relentless kids,43436
kids movie,28489
movie known,34993
known remembered,28892
remembered bully,43585
bully superior,6561
superior movie,51289
movie way,35388
mon,34258
befriends,4414
treats,54369
sticking,49994
sarah,45346
parent,38280
charity,8129
lame script,29079
script bad,46257
bad directing,3818
directing school,13674
school scenes,45984
scenes unrealistic,45915
unrealistic mon,55586
mon day,34259
day school,12087
school black,45949
black girl,5211
girl completely,21804
completely befriends,9983
befriends treats,4416
treats like,54370
friend sticking,20778
sticking girl,49995
girl school,21835
school couldn,45953
couldn set,10859
set better,47155
better sarah,4924
sarah does,45348
does gain,14281
gain trust,21200
trust friend,54660
friend white,20787
white parent,57868
parent interesting,38281
interesting reason,26959
reason charity,42890
charity work,8130
trained,54243
ballet,3959
chuck,8604
hip,24695
hop,25116
lifestyle,30047
straight classically,50458
classically trained,8909
trained white,54245
white girl,57860
girl promising,21831
promising career,41461
career ballet,7074
ballet ahead,3960
ahead decides,1820
decides chuck,12363
chuck black,8606
black criminal,5208
criminal boyfriend,11346
boyfriend hip,5936
hip hop,24697
hop lifestyle,25118
lifestyle scary,30050
scary probably,45732
probably closer,41198
closer real,9129
life situation,30012
situation care,48215
care admit,7040
mixed,34092
ambitious,2183
thematically,52656
outright,37826
mallrats,32443
satisfactory,45392
sporadic,49416
appearances,2741
string,50577
welcome,57676
event,16776
smith previous,48570
previous movies,41099
movies mixed,35547
mixed bag,34093
bag ambitious,3902
ambitious thematically,2191
thematically dogma,52657
dogma chasing,14424
amy outright,2330
outright comedy,37827
comedy mallrats,9569
mallrats movies,32444
movies satisfactory,35575
satisfactory funny,45393
funny parts,21081
parts sporadic,38451
sporadic appearances,49417
appearances second,2744
second string,46463
string character,50578
character duo,7813
duo jay,15113
bob welcome,5458
welcome event,57680
treat,54348
die,13427
explain,17347
score rare,46087
rare treat,42314
treat era,54349
era kill,16554
kill die,28509
die hard,13432
hard score,23763
score plenty,46085
plenty suspense,40004
suspense little,51614
little violence,30842
violence explain,56441
explain spoil,17355
exit,17182
wounds,58874
explosively,17424
raid,42189
vice,56238
president,40982
array,2984
escorts,16614
exit wounds,17184
wounds begins,58875
begins explosively,4468
explosively terrorist,17425
terrorist raid,52528
raid vice,42190
vice president,56239
president surrounded,40986
surrounded array,51560
array police,2985
police escorts,40285
ordinary,37597
sellect,46808
brimley,6198
paint,38139
perusing,39326
24hr,318
moviechannels,35418
amazed,2109
plus,40155
bonus,5536
range,42253
gracious,22657
enjoyed ordinary,16221
ordinary great,37600
great casting,22784
casting sellect,7364
sellect brimley,46809
brimley enjoyable,6199
enjoyable believable,16177
believable great,4528
great scenery,22900
scenery nicely,45824
nicely shot,36480
shot western,47660
western black,57779
white paint,57867
paint choice,38140
choice perusing,8460
perusing 24hr,39327
24hr moviechannels,319
moviechannels line,35419
line truly,30588
truly amazed,54623
amazed truly,2117
bad movies,3842
movies isn,35526
isn plus,27300
plus added,40156
added bonus,1387
bonus actors,5537
actors left,1141
left open,29650
open range,37439
range pretty,42258
way came,57358
came respectful,6851
respectful gracious,43881
enduring,16028
free,20644
liberties,29887
facts,17740
scenarios,45745
record,43091
killings,28564
ripper,44428
final,19674
solution,48754
discredited,13969
best thing,4813
thing enduring,52742
enduring mystery,16029
mystery people,35870
people feel,38840
feel free,18543
free sorts,20650
sorts liberties,48943
liberties facts,29888
facts create,17742
create interesting,11164
interesting scenarios,26964
scenarios hell,45746
hell perfect,24348
perfect example,38986
example record,16963
record theory,43094
theory killings,52691
killings pretty,28569
pretty right,41060
right jack,44329
jack ripper,27389
ripper final,44429
final solution,19686
solution stephen,48755
stephen knight,49925
knight pretty,28736
pretty discredited,41031
discredited came,13970
came years,6862
ago makes,1775
makes hell,32303
hell entertaining,24342
entertaining piece,16321
piece fiction,39552
penn,38764
mental,33443
raise,42206
departure,12717
michelle,33662
pfeiffer,39373
reluctant,43480
pro,41184
bono,5532
elite,15658
lawyer,29428
puts,41867
110,86
sean penn,46373
penn devoted,38768
devoted father,13125
father sam,18362
sam despite,45270
despite mental,12944
mental challenges,33444
challenges fights,7660
fights right,18853
right raise,44343
raise child,42207
child convincing,8334
convincing complete,10626
complete departure,9960
departure usual,12719
usual bad,55858
guy characters,23320
characters michelle,8033
michelle pfeiffer,33664
pfeiffer plays,39374
plays reluctant,39941
reluctant pro,43481
pro bono,41185
bono elite,5533
elite lawyer,15659
lawyer eventually,29431
eventually puts,16812
puts 110,41868
110 case,87
samurai,45282
samurai jack,45285
jack definition,27382
definition action,12529
action cartoon,977
cartoon series,7206
weight,57637
balance,3923
cinematically,8709
wilkinson,57982
spacek,49055
tomei,53862
dark story,11924
told amazing,53804
amazing weight,2161
weight balance,57638
balance cinematically,3924
cinematically perfect,8710
perfect aside,38971
aside excellent,3093
excellent performances,17020
performances wilkinson,39168
wilkinson spacek,57984
spacek tomei,49057
rarity,42331
bedroom,4395
thorough,53093
examinations,16945
tom,53848
wilkerson,57980
sissy,48154
uniformly,55413
searing,46381
unflinching,55360
unspeakable,55614
grief,23041
thoughtful,53181
ready,42516
todd,53782
field,18801
mature,33036
repellent,43706
rarity modern,42334
modern cinema,34152
cinema bedroom,8664
bedroom movie,4397
movie thinking,35319
thinking adults,53005
adults thorough,1570
thorough subtle,53094
subtle examinations,50974
examinations violence,16946
violence consequences,56439
consequences ve,10329
seen tom,46721
tom wilkerson,53853
wilkerson gives,57981
gives masterful,21934
masterful restrained,32882
restrained performance,43947
performance sissy,39106
sissy spacek,48155
spacek nearly,49056
nearly uniformly,36112
uniformly excellent,55414
excellent searing,17027
searing unflinching,46382
unflinching look,55361
look nearly,31212
nearly unspeakable,36113
unspeakable grief,55615
grief poignant,23042
poignant thoughtful,40186
thoughtful scenes,53184
scenes humor,45867
humor ready,25587
ready todd,42522
todd field,53783
field screenplay,18806
screenplay brilliant,46204
brilliant recent,6176
memory really,33397
really wish,42868
wish mature,58154
mature stuff,33041
stuff like,50737
like coming,30154
coming hollywood,9693
hollywood powerful,24948
powerful films,40695
films deal,19572
deal violence,12196
violence aftermath,56437
aftermath meaning,1694
meaning like,33179
like make,30277
make films,32177
films like,19613
like kill,30257
kill look,28517
look repellent,31219
define,12475
filmed,19493
claim,8811
continuity,10522
gags,21189
badly,3883
returned,44006
cliché,9015
carried,7167
tiny,53693
depended,12722
homosexuality,25032
mentally,33452
disabled,13842
junkies,27969
typing,55051
powerfully,40716
unfunny,55398
smirked,48559
offend,37102
forgot,20372
disgusting,14004
wayans,57485
clichés,9033
spoof,49399
gag,21186
mildly,33715
nike,36590
commercial,9797
sending,46839
spoofs,49409
sum,51156
offensive,37113
anybody,2630
exists,17176
terribly,52505
define film,12476
film define,19037
define filmed,12477
filmed suppose,19502
suppose claim,51339
claim falls,8812
falls definition,17867
definition define,12530
define structure,12478
structure continuity,50632
continuity meaning,10524
meaning isn,33177
isn film,27284
just bunch,28000
bunch gags,6571
gags scenes,21195
scenes badly,45835
badly cut,3885
cut single,11705
single character,48106
character hated,7834
hated glad,23931
glad die,21960
die returned,13434
returned including,44007
including new,26296
new cliché,36327
cliché characters,9016
characters hate,8000
film entirely,19076
entirely carried,16409
carried stereotypes,7170
stereotypes tries,49960
tries continually,54443
continually make,10502
make laugh,32204
laugh stuff,29308
stuff just,50736
just tiny,28215
tiny moral,53696
moral wouldn,34439
wouldn laugh,58864
laugh life,29292
life depended,29937
depended stuff,12723
like homosexuality,30235
homosexuality physically,25033
physically mentally,39462
mentally disabled,33453
disabled junkies,13843
junkies list,27970
list goes,30683
goes really,22123
really don,42743
like typing,30410
typing gags,55053
gags jokes,21191
jokes powerfully,27791
powerfully unfunny,40717
unfunny think,55400
think smirked,52977
smirked film,48560
film humor,19156
humor obviously,25583
obviously tries,37009
tries offend,54451
offend certainly,37103
certainly succeeds,7619
succeeds just,51017
just forgot,28054
forgot make,20375
make funny,32181
funny process,21088
process thinking,41294
thinking stuff,53036
stuff make,50738
make plenty,32225
plenty people,40002
film disgusting,19050
disgusting wrong,14008
wrong wayans,59091
wayans humor,57489
humor consists,25558
consists entirely,10390
entirely tired,16416
tired clichés,53703
clichés worn,9040
worn stereotypes,58753
gross comedy,23107
comedy bad,9521
bad spoof,3862
spoof sequences,49405
sequences entire,47005
time 90,53375
minutes wrong,33944
wayans did,57488
did run,13310
run material,45019
material single,32960
single gag,48113
gag mildly,21188
mildly amusing,33716
amusing spoof,2327
spoof nike,49401
nike commercial,36591
commercial tv,9802
tv 01,54879
01 course,9
course doesn,10972
doesn funny,14360
funny sending,21101
sending commercial,46841
commercial pretty,9800
pretty movie,41051
movie spoofs,35266
spoofs film,49410
film don,19053
don work,14575
work forced,58541
forced weak,20296
weak guess,57521
guess basically,23225
basically sum,4167
sum opinion,51160
opinion film,37498
film quoting,19313
quoting words,42117
words father,58485
father said,18361
said saw,45228
saw minutes,45498
minutes scary,33934
scary movie,45729
movie sex,35227
sex violence,47269
violence point,56450
point really,40215
really funny,42756
funny just,21056
just offensive,28134
offensive disgusting,37114
disgusting don,14005
don really,14550
really recommend,42824
recommend anybody,43041
anybody course,2632
course actually,10960
actually exists,1238
exists big,17177
big fans,5007
fans wayans,18095
wayans brothers,57486
brothers actually,6359
actually sit,1286
sit badly,48173
badly edited,3887
edited terribly,15402
terribly unfunny,52506
unfunny mess,55399
mess 10,33542
sara,45335
bump,6564
shopping,47592
bloomingdale,5389
grab,22627
pair,38168
cashmere,7258
gloves,22021
coffee,9230
café,6732
serendipity,47020
discovers,13956
firm,19830
believer,4602
fate,18325
refuses,43245
phone,39415
writes,58967
cover,11014
sells,46813
secondhand,46476
telling,52370
write,58917
banknote,4005
spends,49236
note,36755
engaged,16056
soulmate,48961
signs,47913
interpret,26996
fates,18341
jonathan sara,27822
sara bump,45338
bump christmas,6565
christmas shopping,8582
shopping bloomingdale,47593
bloomingdale grab,5390
grab pair,22629
pair black,38169
black cashmere,5206
cashmere gloves,7259
gloves time,22022
time coffee,53399
coffee café,9231
café named,6733
named serendipity,35927
serendipity jonathan,47022
jonathan discovers,27819
discovers sara,13960
sara favourite,45341
favourite word,18448
word firm,58466
firm believer,19831
believer power,4604
power fate,40676
fate refuses,18333
refuses jonathan,43247
jonathan phone,27821
phone number,39421
number instead,36879
instead writes,26773
writes number,58969
number inside,36878
inside cover,26645
cover book,11016
book sells,5613
sells secondhand,46814
secondhand bookshop,46477
bookshop telling,5696
telling meant,52375
meant book,33217
book way,5630
way likewise,57419
likewise makes,30505
makes write,32348
write number,58921
number banknote,36872
banknote promptly,4006
promptly spends,41481
spends telling,49237
telling fate,52374
fate decrees,18328
decrees note,12409
note way,36766
way years,57482
years jonathan,59253
sara engaged,45340
engaged people,16059
people keeps,38868
keeps thinking,28360
thinking true,53039
true soulmate,54609
soulmate start,48962
start signs,49732
signs interpret,47915
interpret fates,26997
fates trying,18342
streamlined,50505
nutshell,36909
holiday,24894
manhattan,32583
thomas,53073
kate,28289
beckinsale,4376
trager,54206
cusack,11677
cute,11711
spending,49230
evening,16769
dessert,12953
aptly,2851
iii,25940
insists,26681
therapist,52693
momentarily,34222
separated,46933
waldorf,56714
astoria,3215
jon,27809
nuptials,36897
knowing,28865
parade,38247
phoning,39429
busy,6651
schedules,45921
finish,19799
growling,23165
breath,6066
budding,6475
nyc,36913
occurred,37033
elevator,15635
decisive,12393
mutually,35835
exclusive,17113
endearing,15949
yummy,59431
forgiving,20370
marc,32656
klein,28699
chock,8445
near,36085
suspenseful,51622
hitchcock,24783
san,45288
francisco,20572
wonderfully,58397
crowded,11476
piven,39655
molly,34189
stealing,49889
officious,37184
serving,47138
salesman,45247
route,44895
attracted,3351
creeps,11290
screenwriter,46225
bridget,6114
moynihan,35647
corbett,10750
stroll,50594
appealing,2720
wavelength,57340
dumped,15094
whimsy,57835
plot premise,40093
premise particularly,40895
particularly streamlined,38416
streamlined nutshell,50506
nutshell holiday,36910
holiday season,24898
season manhattan,46394
manhattan sara,32584
sara thomas,45345
thomas kate,53077
kate beckinsale,28291
beckinsale jonathan,4380
jonathan trager,27823
trager john,54207
john cusack,27703
cusack meet,11682
meet cute,33275
cute significant,11719
significant end,47910
end spending,15930
spending charming,49232
charming romantic,8169
romantic evening,44747
evening town,16774
town including,54137
including coffee,26289
coffee dessert,9232
dessert aptly,12954
aptly named,2852
serendipity iii,47021
iii restaurant,25942
restaurant despite,43939
despite obvious,12945
obvious chemistry,36980
chemistry sara,8290
sara insists,45342
insists leaving,26682
leaving future,29593
future fate,21151
fate turns,18335
turns therapist,54870
therapist think,52695
think know,52925
know better,28762
better momentarily,4902
momentarily separated,34223
separated waldorf,46935
waldorf astoria,56715
astoria years,3217
years later,59256
later sara,29246
sara jon,45343
jon engaged,27812
people stop,38923
stop thinking,50116
thinking stab,53034
stab finding,49521
finding respective,19739
respective nuptials,43887
nuptials knowing,36898
knowing big,28866
big john,5017
cusack fan,11680
fan friend,18004
friend recommended,20772
recommended rent,43083
rent serendipity,43664
serendipity parade,47023
parade people,38248
people phoning,38889
phoning busy,39430
busy schedules,6656
schedules trouble,45922
trouble getting,54543
getting finally,21702
finally sit,19707
watch dvd,57102
dvd start,15188
start finish,49713
finish jon,19800
jon sara,27816
sara did,45339
did trying,13327
trying film,54734
film worth,19485
worth effort,58818
effort growling,15534
growling sara,23166
sara breath,45337
breath stupid,6072
stupid leave,50808
leave budding,29555
budding romance,6476
romance fate,44723
fate instead,18331
instead running,26764
running jon,45045
jon chance,27810
chance sara,7695
sara new,45344
new nyc,36361
nyc occurred,36914
occurred people,37035
people jon,38865
jon elevator,27811
elevator waldorf,15637
astoria decisive,3216
decisive elevator,12394
elevator race,15636
race fate,42133
fate common,18326
common sense,9834
sense mutually,46878
mutually exclusive,35836
exclusive cusack,17114
cusack beckinsale,11678
beckinsale endearing,4378
endearing romantic,15951
romantic chemistry,44743
chemistry looked,8287
looked yummy,31254
yummy add,59432
add forgiving,1372
forgiving lot,20371
lot rooting,31447
rooting marc,44834
marc klein,32657
klein script,28700
script chock,46268
chock funny,8446
funny frustrating,21039
frustrating near,20868
near misses,36089
misses times,34040
times serendipity,53648
serendipity suspenseful,47024
suspenseful hitchcock,51626
hitchcock film,24785
film nyc,19255
nyc san,36915
san francisco,45290
francisco locations,20573
locations used,31040
used wonderfully,55811
wonderfully pleased,58408
pleased second,39977
second floor,46437
floor serendipity,20049
iii shown,25943
shown film,47741
film quiet,19311
quiet sara,42017
jon hear,27813
hear talk,24144
talk crowded,51986
crowded usually,11478
usually holiday,55886
holiday week,24899
week cusack,57593
beckinsale surrounded,4388
surrounded delightful,51561
delightful supporting,12585
particularly jeremy,38409
jeremy piven,27547
piven molly,39657
molly shannon,34190
shannon respective,47383
respective best,43883
best friends,4763
friends scene,20820
scene stealing,45806
stealing eugene,49890
levy officious,29876
officious self,37185
self serving,46794
serving bloomingdale,47139
bloomingdale salesman,5391
salesman refreshing,45248
refreshing filmmakers,43228
filmmakers didn,19522
didn obvious,13396
obvious route,36989
route making,44896
making leads,32393
leads current,29499
current significant,11644
significant horrible,47911
horrible imagine,25209
imagine attracted,26007
attracted heroes,3356
heroes creeps,24483
creeps place,11293
place sort,39701
thing makes,52760
makes lose,32312
lose respect,31335
respect protagonist,43870
protagonist screenwriter,41537
screenwriter bridget,46227
bridget moynihan,6116
moynihan john,35648
john corbett,27702
corbett did,10751
did casting,13228
casting directors,7356
directors just,13813
just stroll,28204
stroll set,50595
set sex,47177
city day,8777
day say,12086
say free,45572
free make,20647
movie appealing,34657
appealing understand,2725
understand cusack,55254
beckinsale saw,4386
saw just,45491
just self,28187
self absorbed,46771
absorbed quite,663
quite heroes,42065
heroes wavelength,24490
wavelength didn,57341
feel bad,18529
bad got,3824
got dumped,22554
dumped romantic,15095
romantic whimsy,44758
whimsy bag,57837
bag serendipity,3905
serendipity try,47025
instantly,26733
isnt,27317
ride,44270
arent,2917
instantaneous,26731
tender,52425
magical,32003
flutter,20090
likeable,30440
setting,47194
prepare,40904
touched,54080
slightly,48409
realism,42617
dont,14590
hypnotic,25751
mesmerizing,33537
awash,3611
sea,46345
tenderness,52427
times watch,53666
movie instantly,34973
