,0
disbelief film,28311
film needed,39203
needed stuff,74006
stuff dirk,103847
pitt resourceful,80955
resourceful adventurer,89479
adventurer turns,3242
turns adversity,112698
adversity advantage,3262
advantage film,3199
film tried,39502
tried pretty,111824
pretty depict,83778
depict dialog,26130
dialog dirk,26869
dirk al,28113
al good,3917
thing felt,108235
felt order,38045
order rudi,77021
rudi depicted,91700
depicted complete,26137
complete nerd,20445
nerd makes,74167
good viewing,45653
viewing helps,115677
helps hypercritical,49779
dvr,30828
movie girls,71613
girls year,44399
year twins,121925
twins earlier,112923
earlier week,30973
week loved,118453
loved definitely,65199
definitely younger,25691
younger crowd,122333
crowd need,23547
movie kid,71747
kid movie,58270
movie fortunately,71580
fortunately did,41478
did record,27191
record movie,88042
movie dvr,71486
dvr watched,30830
watched day,117513
day twice,24816
twice day,112887
wanted include,116773
include thoughts,53734
thoughts movie,109183
movie late,71768
late like,60048
like say,62489
watched spy,117577
spy kids,101435
kids loved,58395
loved movies,65226
movies watch,72692
kids movies,58398
movies fact,72508
movie disaster,71454
olds,76535
whatsoever,118799
bugsy,13579
malone,66650
splat,101177
hamstrung,47942
brats,12598
movie little,71786
little space,63430
space world,100650
world weary,120794
weary cynicism,118346
cynicism works,24085
works 30,120564
30 40,722
40 year,828
year olds,121889
olds kids,76538
kids age,58336
age just,3527
irritating likable,55631
likable characters,61896
characters whatsoever,16859
whatsoever believable,118801
believable characters,9468
whatsoever bad,118800
guys straight,47657
straight bugsy,103294
bugsy malone,13580
malone lose,66651
lose appeal,64501
appeal lack,5574
lack splat,59641
splat guns,101178
guns plot,47411
plot consists,81776
consists entirely,21225
entirely holes,33284
holes plot,50746
plot hamstrung,81820
hamstrung points,47943
points really,82244
really don,87333
happens horrid,48292
horrid little,51452
little brats,63260
extraordinarily,35561
tracks,111153
extraordinarily impressed,35562
best sports,10076
sports films,101333
seen visuals,95437
visuals film,116051
outstanding love,77532
love sequences,65104
sequences camera,95958
camera tracks,14343
tracks ball,111155
ball flies,8211
flies air,40642
air cup,3849
cup film,23793
moves offering,71156
offering excitement,76029
drama cinematography,29986
cinematography fantastic,18024
shia,97066
labouf,59592
fransis,41792
quimet,85856
oh god,76172
god story,44834
story movie,103047
good god,45424
god happen,44816
happen did,48173
did awesome,27054
job acting,56524
good picked,45534
picked right,80599
right actors,90478
actors sure,2432
sure movie,105274
really glad,87381
glad known,44582
known story,59376
story big,102836
big golf,10490
golf fan,45215
fan think,36739
think kinda,108660
kinda boring,58782
boring thank,12091
thank really,107825
enjoyed gave,32860
gave movie,43297
10 liked,73
liked shia,62726
shia labouf,97068
labouf perfect,59593
perfect roll,79658
roll fransis,91233
fransis quimet,41793
quimet hope,85857
hope stuff,51261
stuff true,103882
true oh,112097
oh parts,76189
parts funny,78557
sending,95634
congratulate,21004
hobbie,50624
hobie,50629
ezy,35752
mum,72896
hello jessica,49657
jessica sending,56401
sending mail,95635
mail congratulate,65874
congratulate movie,21005
think awesome,108522
job favourite,56558
favourite movies,37523
movies favourite,72513
movies true,72678
story interesting,102995
interesting movie,55095
love golf,64998
golf years,45220
years age,121944
age dad,3519
dad kept,24115
kept saying,58132
saying don,93196
don golf,29519
golf hobbie,45216
hobbie movie,50625
movie interested,71725
interested playing,55040
playing golf,81529
golf just,45218
just sit,57699
sit think,98676
years like,122001
did regret,27192
regret starting,88377
starting play,102052
play golf,81346
golf age,45213
age love,3530
golf play,45219
golf hobie,45217
hobie favourite,50630
favourite movie,37522
little guy,63328
guy short,47565
short comes,97349
comes set,19777
set favourite,96344
character heard,16355
movie local,71791
store video,102731
video ezy,115487
ezy hired,35753
hired mum,50376
mum said,72899
said hired,92237
hired money,50375
movie successful,72220
successful movie,104451
dane,24307
youssef,122354
dane youssef,24308
rejects,88483
timid,110173
bourgeoisie,12259
investment,55406
deliberate,25770
positioning,82766
courage,22373
boundary,12250
braver,12615
profits,84561
unconvincing,113386
raison,86221
etre,34011
anchors,4856
numb,75473
stimulated,102542
gee,43379
problem devils,84221
devils rejects,26798
rejects ultimately,88490
ultimately rob,113201
zombie timid,122552
timid bourgeoisie,110174
bourgeoisie won,12260
let truly,61275
truly shocking,112204
shocking way,97228
way calculated,117911
calculated investment,14080
investment deliberate,55407
deliberate image,25771
image positioning,53036
positioning movie,82767
lacks courage,59678
courage passing,22379
passing current,78669
current boundary,23840
boundary violence,12252
violence established,115829
established braver,33942
braver projects,12616
projects cut,84668
cut profits,23953
profits pretty,84562
pretty unconvincing,83836
unconvincing salesman,113387
salesman bad,92340
like sold,62529
sold things,99926
things ll,108425
movie violence,72342
violence isn,115839
isn shocking,55779
shocking despite,97212
despite films,26476
films raison,39818
raison etre,86222
etre movie,34013
say blood,92951
blood simple,11341
simple violence,98278
violence shocking,115851
shocking anchors,97207
anchors non,4857
non violent,75014
violent story,115884
story various,103200
various points,115001
points devil,82225
devil rejects,26791
rejects story,88488
story violence,103203
violence numb,115842
numb unimaginative,75475
unimaginative viewers,113861
viewers stimulated,115652
stimulated gee,102543
gee rebellion,43382
rebellion performed,87784
performed sets,79922
sets left,96429
left big,60908
big fish,10486
target,106688
brooks,13250
yesterday shopping,122210
shopping target,97330
target bunch,106691
bunch movies,13713
movies seven,72631
seven robots,96501
robots saw,90940
movie figured,71562
figured just,38517
just couple,57366
couple bucks,22304
bucks rented,13483
rented bought,89172
bought watched,12227
say glad,93008
glad bought,44573
bought really,12220
enjoyed fun,32858
fun animated,42378
animated movie,5041
got looked,45889
looked 2005,64266
2005 great,565
actors voices,2447
voices mel,116130
mel brooks,68431
brooks couldn,13251
choice look,17579
absolutely cool,1311
cool look,21801
look story,64248
extremely original,35637
original great,77154
gory,45783
slasher,99039
ok maybe,76256
maybe doesn,67832
doesn deserve,29176
deserve oscar,26328
oscar golden,77344
golden globe,45198
globe award,44691
award matter,7384
matter acting,67683
acting isn,1947
isn outstanding,55757
outstanding reason,77542
reason credits,87642
credits directing,23112
directing really,27879
just semi,57680
semi gory,95606
gory 21st,45784
century slasher,15789
slasher flick,99041
flick people,40608
people consider,79240
consider just,21129
just decent,57377
decent maybe,25280
maybe dreadful,67834
dreadful opinion,30179
opinion doesn,76826
doesn matter,29214
matter bit,67688
bit thats,10876
thats great,107871
doom,29671
indication,54025
fps,41623
absent,1275
sarge,92534
reaper,87620
doom masterpiece,29677
masterpiece video,67564
game movie,43039
movie franchise,71586
franchise does,41706
does decent,29023
decent job,25276
job watching,56629
film suddenly,39446
suddenly parents,104551
parents came,78313
came immediately,14239
immediately sat,53235
sat watched,92561
watched 50,117502
minutes surely,69741
surely indication,105323
indication film,54027
film wasn,39541
bad favourite,7931
movie fps,71585
fps scene,41624
scene showed,93533
showed level,97600
level originality,61377
originality absent,77249
absent video,1279
game movies,43040
movies resident,72622
evil franchise,34273
franchise pro,41721
pro casting,84121
casting rock,15424
rock sarge,90988
sarge karl,92535
urban reaper,114433
reaper decent,87621
performances movie,79882
reynolds,90166
fatty,37411
rekindle,88493
skinny,98952
awry,7720
melding,68443
unpleasant,114142
shabby,96688
grates,46254
faris,37117
wigged,119116
client,18615
marquette,67276
just friends,57454
friends hugely,42140
hugely disappointing,52055
disappointing comedy,28229
comedy potential,19635
potential really,82987
really special,87543
special lost,100832
lost way,64609
stars ryan,101889
ryan reynolds,92033
reynolds fatty,90170
fatty returns,37412
returns small,89817
small hometown,99373
hometown new,51010
jersey years,56386
years graduating,121984
school rich,93863
rich successful,90249
successful importantly,104446
importantly attempts,53432
attempts rekindle,6859
rekindle romance,88494
romance girl,91286
girl amy,44156
smart kept,99449
kept friends,58110
friends zone,42189
zone high,122583
school expected,93821
expected story,35075
story path,103069
path newly,78798
newly skinny,74491
skinny person,98956
person returns,80090
returns home,89812
home new,50976
new improved,74355
improved version,53618
version goes,115338
goes terribly,44951
terribly awry,107627
awry hero,7721
hero just,49865
just likable,57547
likable way,61919
written way,121552
way reynolds,118126
reynolds portrays,90172
portrays perfect,82728
perfect melding,79638
melding character,68444
character does,16314
really unpleasant,87588
unpleasant things,114146
things treats,108485
treats path,111676
path shabby,78800
shabby manner,96689
manner reynolds,67072
reynolds performance,90171
performance grates,79770
grates nerves,46256
nerves memorable,74191
memorable supporting,68545
supporting turns,105065
turns anna,112700
anna faris,5137
faris wigged,37118
wigged client,119117
client reynolds,18617
reynolds christopher,90168
christopher marquette,17754
marquette little,67277
little brother,63261
brother pass,13299
pass unpleasant,78633
unpleasant unfunny,114147
unfunny film,113810
film experience,38893
experience works,35215
works extremely,120584
extremely hard,35625
hard laughs,48459
laughs generates,60369
generates precious,43528
pale,78112
jaimie,56066
productor,84499
flirting,40672
storm,102786
samantha,92377
arrogance,6110
proud,84934
happily,48328
telephone,107170
chris sympathetic,17695
sympathetic good,106028
good pale,45527
pale fat,78113
fat quite,37300
quite silly,85976
silly love,98124
love jaimie,65027
jaimie best,56067
best girl,9983
girl school,44257
school likes,93839
likes friend,62767
friend ll,42057
able say,1216
say years,93178
later chris,60078
chris good,17688
good looking,45482
looking musical,64350
musical productor,73195
productor killer,84500
killer flirting,58568
flirting storm,40674
storm forced,102789
forced return,41175
return old,89782
old town,76473
town girlfriend,111067
girlfriend samantha,44312
samantha stupid,92381
stupid head,104005
head blonde,49038
blonde meet,11299
meet jaimie,68344
jaimie love,56068
love return,65088
return filled,89768
filled arrogance,38547
arrogance proud,6112
proud things,84945
things easy,108386
easy typical,31177
typical stupid,113091
stupid christmas,103984
christmas movie,17740
movie absurd,71183
character slightest,16470
slightest coherence,99181
coherence good,19009
good jokes,45461
jokes happens,56852
happens christmas,48280
christmas end,17735
end happily,32292
happily better,48329
better ways,10369
ways spend,118256
time fact,109707
fact contains,35943
contains good,21367
good joke,45460
joke speaking,56816
speaking telephone,100789
telephone time,107171
time conversations,109651
conversations start,21662
start mix,101941
mix interesting,70076
interesting moment,55093
pardon,78280
sounded,100504
emo,31976
ached,1707
neat,73849
synopsis,106071
fool,41042
pardon sounded,78281
sounded emo,100505
emo movie,31977
movie killed,71749
killed little,58536
bit inside,10816
inside ached,54461
ached time,1708
time thought,109970
thought couple,109021
couple weeks,22350
weeks really,118501
excited hard,34676
hard candy,48410
candy thought,14488
thought looked,109086
looked neat,64295
neat liked,73851
liked cover,62670
cover synopsis,22531
synopsis intrigued,106076
intrigued like,55276
like fool,62169
fool rented,41046
sandra,92472
believe saw,9600
read movie,86760
saw quickly,92849
quickly read,85825
read sandra,86781
sandra oh,92473
oh plays,76190
plays mean,81612
mean hell,68061
does want,29144
want play,116677
play movie,81365
like cool,62056
cool actress,21780
actress like,2471
like expected,62141
expected sensitive,35068
sensitive drama,95776
drama child,29985
child abuse,17337
abuse intelligent,1426
read myriad,86761
myriad star,73274
star reviews,101775
film feel,38921
controversial,21617
spewing,101040
fatal,37305
cradle,22648
mask,67440
trashy,111541
manipulates,67035
trusting,112251
tables,106115
hayley,48998
molester,70266
drugged,30467
mouse,71076
photograph,80484
alcohol,4005
disrobe,28657
sleazy,99079
creep,23136
castrate,15433
predator,83305
calculating,14083
elicit,31773
truthfully,112299
restraints,89635
beating,9001
depends,26126
watering,117841
taboo,106119
consumption,21317
unimaginatively,113862
features,37661
competent,20370
ventured,115256
augustin,7147
villaronga,115778
gregg,46767
araki,5843
lolita,63942
poison,82250
vixen,116071
seductive,95005
manifested,67026
overt,77773
sexuality,96640
easier,31077
unfeeling,113704
masquerading,67452
legitimate,61041
sleek,99083
seeing controversial,95044
controversial films,21621
films outside,39805
outside hollywood,77505
hollywood attempt,50806
shock cinema,97169
cinema comes,17910
comes flat,19724
flat somewhat,40461
somewhat uninteresting,100085
uninteresting remember,113902
remember home,88938
home invasion,50965
invasion trash,55335
trash hollywood,111519
hollywood spewing,50883
spewing late,101041
late 80,60032
80 90,992
90 films,1040
like fatal,62158
fatal attraction,37306
attraction hand,6971
hand rocks,47984
rocks cradle,91003
cradle single,22649
single white,98551
white female,118912
female entertaining,38081
watch considered,117249
considered great,21162
great cinema,46351
cinema controversial,17912
controversial topic,21624
topic pedophilia,110734
pedophilia used,79082
used exploitative,114559
exploitative way,35370
way mask,118058
mask fact,67442
fact hard,35985
candy just,14480
just trashy,57758
trashy home,111544
invasion type,55336
type film,113032
film artistic,38648
artistic style,6231
style films,104115
films teenage,39862
girl manipulates,44223
manipulates man,67036
man 30,66666
30 trusting,738
trusting inviting,112253
inviting home,55439
home turn,50996
turn tables,112606
tables guy,106116
guy hayley,47517
hayley suspects,49004
suspects child,105700
child molester,17362
molester jeff,70268
jeff man,56293
man played,66830
played patrick,81449
patrick wilson,78871
wilson takes,119303
takes drink,106241
drink offered,30331
offered hayley,76021
hayley ellen,49000
ellen page,31819
page course,77990
course drink,22401
drink drugged,30322
drugged jeff,30468
jeff wakes,56294
wakes tied,116392
tied chair,109500
chair original,15982
original huh,77161
huh begins,52070
begins series,9379
series predictable,96133
predictable cat,83345
cat mouse,15446
mouse games,71079
games involving,43082
involving scenario,55520
scenario tired,93404
tired scenario,110240
scenario events,93397
events seen,34136
seen played,95352
played times,81474
times big,110053
big problem,10534
film care,38720
care people,14754
people jeff,79334
jeff creepy,56290
creepy boring,23153
boring photographer,12076
photographer likes,80496
likes photograph,62778
photograph young,80487
girls talk,44388
talk internet,106512
internet problem,55175
problem taking,84266
taking home,106310
home girl,50960
girl hayley,44201
hayley age,48999
age giving,3522
giving alcohol,44535
alcohol letting,4008
letting disrobe,61336
disrobe sleazy,28659
sleazy photo,99081
photo shoot,80483
shoot hayley,97266
hayley kill,49002
kill creep,58468
creep castrate,23137
castrate really,15434
really cares,87292
cares hayley,14838
hayley teenager,49005
teenager way,107117
way way,118201
way tough,118176
tough smart,111011
smart victim,99468
victim sexual,115457
sexual predator,96631
predator fact,83307
fact informed,35994
informed subject,54245
subject predators,104231
predators perverts,83309
perverts adults,80235
adults extremely,3154
extremely jaded,35631
jaded cold,56053
cold calculating,19051
calculating elicit,14085
elicit sympathy,31775
sympathy viewer,106049
viewer fact,115582
fact horrible,35987
horrible contact,51399
contact possible,21323
possible child,82836
molester simply,70269
simply called,98313
called police,14148
police stupid,82309
movie truthfully,72301
truthfully little,112300
girl horrid,44204
horrid end,51450
film hoping,39030
hoping jeff,51334
jeff break,56287
break free,12655
free restraints,41860
restraints good,89636
good beating,45323
beating hard,9003
candy depends,14474
depends far,26127
far shocking,37066
shocking subject,97225
matter attention,67686
attention little,6912
little thought,63441
thought actual,108988
actual making,2530
making film,66498
film especially,38880
especially considering,33794
considering fact,21179
fact shocking,36047
shocking hollywood,97218
hollywood way,50900
way watering,118200
watering taboo,117843
taboo subjects,106121
subjects make,104245
make material,66183
material suitable,67639
suitable mainstream,104649
mainstream consumption,65956
consumption beginning,21318
end poorly,32342
poorly unimaginatively,82492
unimaginatively shot,113863
shot film,97443
takes place,106268
place bland,81026
bland house,11090
house features,51884
features single,37674
single frame,98521
frame creative,41652
creative artistic,22982
artistic camera,6218
camera work,14348
work editing,120353
editing entire,31323
entire running,33263
running time,91888
time ellen,109694
page competent,77989
competent actress,20371
actress believable,2457
believable angry,9464
angry vengeful,4986
vengeful teenager,115231
teenager film,107107
went character,118592
jeff didn,56292
come particularly,19378
particularly bad,78463
guy good,47512
good guy,45431
guy matter,47534
film features,38919
features main,37670
characters entire,16634
time characters,109637
characters need,16738
need developed,73918
developed dimensional,26689
dimensional portrayals,27737
portrayals seen,82677
seen dialog,95254
dialog cringe,26866
cringe inducing,23297
inducing ending,54090
ending pretty,32484
pretty unbelievable,83835
unbelievable think,113325
think viewers,108813
viewers good,115631
film shocking,39383
shocking film,97216
film ventured,39525
ventured mainstream,115257
mainstream heard,65960
heard directors,49209
directors like,28099
like augustin,61964
augustin villaronga,7148
villaronga gregg,115779
gregg araki,46768
araki films,5844
films touch,39870
touch similar,110948
similar subjects,98188
subjects way,104248
way make,118055
make hollywood,66144
hollywood trash,50893
trash look,111525
like absolute,61934
absolute comedy,1284
comedy comparison,19543
comparison accessible,20299
accessible film,1547
film dealing,38801
dealing vengeful,25071
vengeful lolita,115230
lolita subject,63943
matter seldom,67727
seldom seen,95508
seen little,95320
little gem,63321
gem called,43422
called poison,14147
poison ivy,82253
ivy featuring,55940
featuring drew,37681
barrymore young,8499
young vixen,122325
vixen uses,116072
uses seductive,114640
seductive nature,95009
nature destroy,73699
destroy dysfunctional,26527
family bit,36477
bit trashy,10881
trashy quite,111546
quite atmospheric,85896
atmospheric beautiful,6723
beautiful look,9078
film doesn,38841
doesn pretend,29225
pretend poison,83713
ivy actually,55939
actually gives,2598
gives insight,44507
insight mind,54495
mind teenager,69474
teenager mental,107108
problems manifested,84303
manifested overt,67027
overt sexuality,77774
sexuality character,96642
character ivy,16374
ivy sympathetic,55943
sympathetic easier,106027
easier understand,31081
understand feel,113492
feel hayley,37782
hayley hard,49001
candy cold,14472
cold unfeeling,19068
unfeeling movie,113705
movie sound,72163
sound inappropriate,100491
inappropriate compare,53675
compare exploitation,20247
exploitation type,35365
like poison,62412
ivy hard,55941
candy actually,14468
actually hard,2606
candy trash,14489
trash film,111517
film masquerading,39158
masquerading legitimate,67453
legitimate work,61043
work fooled,120367
fooled sleek,41049
sleek production,99084
values film,114882
film exploitation,38895
exploitation little,35363
accidental,1558
friggin,42202
overacts,77574
pedophile,79077
crawls,22832
scalpel,93278
sight,98015
circumcision,18078
bonds,11685
sympathize,106033
sadistic,92142
10 just,70
just seconds,57676
seconds accidental,94869
accidental humor,1559
humor twist,52305
twist sort,112945
sort liked,100400
liked movie,62703
movie ended,71499
ended realized,32431
realized hey,87225
hey friggin,49977
friggin sense,42204
sense movie,95718
movie unbelievable,72314
unbelievable actress,113312
actress overacts,2476
overacts pedophile,77575
pedophile complete,79078
complete friggin,20432
friggin idiot,42203
idiot moron,52851
moron understand,70843
understand seriously,113543
seriously crawls,96208
crawls scalpel,22833
scalpel plain,93279
plain sight,81180
sight funny,98017
sad suspenseful,92119
suspenseful circumcision,105755
circumcision did,18079
know going,59161
going escape,45017
escape bonds,33738
bonds obviously,11688
obviously meant,75798
meant let,68215
let escape,61204
escape ve,33755
ve successfully,115142
successfully time,104471
real hero,86937
hero movie,49871
just villain,57779
villain try,115752
try make,112343
make sympathize,66258
sympathize anti,106034
anti hero,5293
hero sadistic,49880
sadistic haven,92144
let rough,61256
rough synopsis,91557
tendencies,107424
bragging,12510
slow yeah,99312
yeah works,121815
works regular,120612
regular definite,88396
definite perverted,25599
perverted creepy,80233
creepy tendencies,23166
tendencies meets,107426
meets regular,68399
regular overly,88402
overly smart,77724
smart bragging,99431
bragging ugly,12511
ugly annoying,113150
annoying kid,5203
contains little,21373
little spoilers,63431
spoilers end,101254
insane,54423
murdering,72966
gas,43237
diner,27753
affiliated,3366
attack,6773
kills,58640
booing,11721
viggo,115703
mortensen,70881
pollock,82377
lalene,59757
carlitos,14887
embraced,31916
elite,31793
confronted,20944
bothering,12193
walked,116420
lived,63544
nyc,75596
pauly,78917
history violence,50500
violence obviously,115843
obviously greatly,75792
greatly appealed,46674
appealed strange,5585
strange level,103349
level critics,61358
critics country,23416
country did,22241
did appeal,27051
appeal people,5577
people theater,79481
theater saw,107975
saw story,92874
story begins,102831
begins obviously,9373
obviously insane,75794
insane killers,54429
killers murdering,58605
murdering child,72967
child gas,17354
gas station,43241
station taken,102194
taken small,106214
town local,111078
local diner,63823
diner owner,27754
owner turns,77857
turns affiliated,112699
affiliated mafia,3367
mafia guess,65745
guess killers,47244
killers attack,58599
attack kills,6779
kills mafia,58645
mafia finds,65744
finds come,40055
come kills,19354
kills goes,58642
goes original,44925
original home,77158
home kills,50967
kills rest,58649
rest mafia,89583
mafia people,65747
people plot,79402
plot original,81874
original kind,77170
kind reminded,58757
reminded blue,89000
blue heaven,11430
heaven steve,49447
steve martin,102435
martin booing,67365
booing film,11723
film loud,39139
loud theater,64851
theater acting,107903
acting acting,1872
acting script,2004
script terrible,94488
terrible honestly,107589
honestly like,51108
like ed,62119
harris viggo,48614
viggo mortensen,115704
mortensen liked,70887
liked pollock,62710
pollock liked,82378
liked lalene,62694
lalene carlitos,59758
carlitos way,14888
movie embraced,71497
embraced film,31917
film elite,38858
elite group,31795
people praise,79404
praise boring,83192
boring crappy,12051
movies god,72524
god knows,44818
knows reason,59403
reason worst,87718
worst end,120928
end confronted,32254
confronted boss,20945
boss keeps,12134
keeps saying,58019
saying joey,93208
joey horrible,56687
horrible fake,51409
fake tough,36323
tough guy,111002
guy accent,47476
accent believe,1465
believe nominated,9584
nominated academy,74959
award minute,7385
minute contribution,69633
contribution movie,21561
good son,45604
son joey,100112
joey beats,56686
beats crap,9032
crap school,22748
school bully,93805
bully bothering,13672
bothering wrong,12199
wrong hollywood,121590
today know,110394
seen fact,95272
fact friend,35976
friend hated,42042
hated walked,48800
walked lived,116427
lived nyc,63553
nyc time,75601
just paid,57601
paid nearly,78018
nearly thirteen,73845
thirteen dollars,108917
dollars tickets,29421
tickets pauly,109478
pauly shore,78918
shore movies,97334
movies contain,72471
contain better,21328
better acting,10162
fou,41556
divers,28838
shipwreck,97140
rumoured,91792
nearby,73814
hunters,52410
friendships,42198
loyalties,65409
tested,107775
haste,48709
hunted,52400
fou young,41557
young divers,122269
divers come,28839
come legendary,19358
legendary shipwreck,61035
shipwreck rumoured,97141
rumoured contain,91793
contain millions,21334
millions gold,69368
gold nearby,45181
nearby lucky,73815
lucky sinister,65491
sinister mystery,98577
mystery rival,73317
rival treasure,90767
treasure hunters,111620
hunters begin,52411
begin suspect,9290
suspect discovery,105675
discovery friendships,28393
friendships loyalties,42199
loyalties tested,65410
tested make,107777
make haste,66141
haste hunted,48710
hunted treasure,52402
hoped,51271
arms,6015
90s,1050
surprise far,105414
better hoped,10250
hoped filled,51274
filled fabulous,38557
fabulous cinematography,35771
cinematography riveting,18041
riveting story,90794
life arms,61523
arms dealer,6016
dealer 1980s,25044
1980s 90s,404
secondary,94859
jewish,56437
disappearing,28156
lined,62956
orlov,77295
patron,78877
gasp,43243
prostitutes,84867
representations,89294
gattaca,43267
niccol,74534
hurry,52432
illegal,52960
dealers,25049
fierce,38376
bodyguards,11580
interpol,55178
equipments,33626
disposal,28644
arrive,6091
colonel,19181
slum,99341
yuri,122394
shortcuts,97403
imprecisions,53483
anachronisms,4808
seventies,96506
distractions,28747
movie hours,71691
long secondary,64066
secondary characters,94860
characters greatest,16674
greatest movie,46656
movie decade,71421
decade story,25232
story capturing,102849
capturing tragedy,14650
tragedy brilliant,111222
brilliant ideas,12941
ideas opening,52779
scene father,93468
father pretending,37367
pretending jewish,83720
jewish night,56439
night disappearing,74728
disappearing cargo,28157
cargo lined,14857
lined tanks,62959
tanks shoot,106631
shoot orlov,97271
orlov patron,77296
patron arts,78878
arts gasp,6261
gasp encounter,43244
encounter prostitutes,32199
prostitutes director,84868
director showed,28057
showed skills,97607
skills setting,98931
setting detailed,96446
detailed visually,26572
visually perfect,116045
perfect representations,79655
representations gattaca,89295
gattaca actors,43268
actors fit,2353
fit lines,40319
lines sharp,63042
sharp humor,96920
humor thing,52301
thing looks,108269
like niccol,62362
niccol hurry,74535
hurry maybe,52434
maybe little,67860
little naive,63385
naive millionaire,73401
millionaire illegal,69360
illegal arm,52962
arm dealers,5983
dealers cruise,25050
cruise world,23647
world fierce,120680
fierce bodyguards,38377
bodyguards correct,11581
correct wrong,22024
wrong interpol,121594
interpol men,55179
men equipments,68605
equipments dollars,33627
dollars disposal,29414
disposal does,28645
does actually,28978
actually exist,2584
exist lovely,34847
lovely parents,65281
parents like,78334
like arrive,61958
arrive son,6095
son marriage,100118
marriage party,67291
party weren,78617
weren church,118689
church coincidence,17826
coincidence having,19030
having uncle,48961
uncle colonel,113347
colonel soviet,19185
soviet army,100609
army white,6045
white guy,118916
guy suit,47573
suit survive,104643
survive minutes,105640
minutes african,69664
african slum,3475
slum night,99343
night blonde,74716
blonde child,11296
child didn,17351
really yuri,87605
yuri suspect,122395
suspect wife,105690
wife loyalty,119077
loyalty shortcuts,65414
shortcuts imprecisions,97404
imprecisions anachronisms,53484
anachronisms god,4809
god sake,44831
sake couldn,92313
couldn provide,22150
provide appropriate,85001
appropriate clothes,5804
clothes seventies,18835
seventies big,96507
big deal,10475
deal right,25039
right distractions,90502
distractions grammar,28748
grammar mistakes,46128
mistakes book,70042
book break,11741
break imagination,12659
imagination make,53090
make say,66232
say hey,93018
hey real,49989
real watching,87041
movie anti,71219
anti movie,5297
movie thing,72263
movie worse,72394
worse movie,120883
navy,73742
seal,94584
wolfe,119710
assignment,6533
reassigned,87758
vin navy,115783
navy seal,73744
seal military,94585
military trained,69314
trained animal,111347
animal capt,4997
capt shane,14558
shane wolfe,96840
wolfe botched,119711
botched assignment,12163
assignment gets,6535
gets reassigned,43892
reassigned protect,87759
protect plummer,84903
plummer family,82000
family safe,36565
safe living,92175
living parent,63655
parent takes,78291
takes care,106231
care business,14715
business parent,13840
parent killed,78288
killed suddenly,58550
indicate,54017
actioners,2189
diesel comedy,27477
comedy yes,19698
yes awesome,122107
awesome hoping,7595
hoping doesn,51328
doesn indicate,29200
indicate genre,54018
genre change,43630
change diesel,16084
diesel love,27479
love watching,65166
watching actioners,117625
actioners decides,2190
decides needs,25389
needs retire,74042
retire definitely,89721
definitely comedy,25614
comedy consideration,19545
consideration wasn,21156
wasn awesome,117058
awesome highly,7593
highly enjoyable,50172
pacifier,77927
better comedies,10187
comedies walt,19507
disney studios,28589
studios past,103823
years pacifier,122024
pacifier arnold,77928
schwarzenegger manage,93916
manage kindergarten,66910
kindergarten vin,58798
diesel certainly,27476
certainly babysit,15850
babysit family,7795
family scientist,36568
scientist killed,93940
killed mysterious,58539
mysterious circumstances,73290
truman,112222
dozens,29868
staple,101718
circuit,18072
wilbur,119129
mills,69372
racist,86087
georgia,43753
governor,46033
firebrand,40208
effeminate,31513
stature,102203
sleeve,99126
methods,69003
begun,9391
compassionate,20330
unwilling,114339
attendance,6874
hangings,48122
contributed,21555
literature,63223
stylist,104181
commentator,20016
saw truman,92893
truman capote,112223
capote dozens,14548
dozens times,29873
times staple,110146
staple talk,101720
talk circuit,106498
circuit greatest,18073
greatest tv,46669
tv moments,112820
moments called,70358
called wilbur,14163
wilbur mills,119130
mills racist,69373
racist subtle,86097
subtle way,104333
way georgia,117988
georgia governor,43754
governor took,46034
took half,110672
half minute,47847
minute realize,69650
realize happened,87199
happened man,48239
man firebrand,66742
firebrand backed,40209
backed despite,7820
despite effeminate,26470
effeminate ways,31516
ways small,118253
small stature,99398
stature unfortunately,102204
unfortunately word,113799
word celebrity,120211
celebrity sleeve,15692
sleeve overly,99127
overly harsh,77717
harsh great,48648
movie subtle,72216
subtle methods,104327
methods uses,69006
uses draw,114630
draw story,30121
story murderer,103050
murderer shows,72960
shows story,97800
story lie,103017
lie person,61486
person begun,80033
begun fall,9393
love pictures,65072
pictures compassionate,80675
compassionate times,20333
times unwilling,110158
unwilling final,114341
final mile,39932
mile surprising,69272
surprising attendance,105540
attendance hangings,6876
hangings events,48123
events probably,34134
probably contributed,84139
contributed death,21556
death complex,25116
complex man,20591
man canon,66687
canon american,14505
american literature,4657
literature small,63226
small master,99382
master stylist,67504
stylist commentator,104182
commentator movie,20017
movie philip,71944
hoffman performance,50641
greatest cinematic,46640
cinematic history,17990
history remember,50486
remember capote,88917
capote capote,14547
emma,31959
cerebrally,15803
comically,19858
colorful,19196
banana,8271
senses,95759
surprise better,105399
better anticipated,10168
anticipated figured,5305
figured emma,38515
emma thompson,31966
thompson good,108952
good title,45638
title role,110306
role usually,91185
usually count,114717
count entertaining,22184
entertaining form,33101
form cerebrally,41367
cerebrally emotionally,15804
emotionally comically,32051
comically didn,19860
didn figure,27312
figure fun,38497
fun extremely,42409
extremely colorful,35610
colorful story,19199
overall like,77599
like banana,61973
banana split,8272
split senses,101203
senses kinds,95761
