,0
values superficiality,123853
superficiality concepts,113096
concepts beauty,22232
beauty body,9547
body dysmorphia,11937
word film,129680
permitted,86495
mixed reviews,76018
reviews hogan,97318
hogan 2003,55107
2003 hit,594
hit peter,54999
peter pan,86784
pan leave,84483
leave wondering,65789
wondering adults,129579
adults permitted,3361
permitted bad,86496
bad rating,8448
rating children,93558
film vast,43063
majority reviews,71739
reviews positive,97337
ones reviewers,82876
reviewers liked,97272
film convinced,42197
convinced entertaining,23292
entertaining viewing,35966
viewing children,124747
children negative,18668
negative reviews,80317
reviews came,97295
came adult,14950
adult critics,3314
critics little,25150
little personal,68760
personal enjoyment,86630
enjoyment really,35709
bothered children,12657
children factor,18637
physiologist,87022
speculate,108802
equipped comment,36483
comment technical,21423
technical aspects,115194
aspects 2003,6786
2003 version,596
version peter,124367
pan won,84485
won child,129361
child physiologist,18568
physiologist speculate,87023
speculate deeper,108803
meaning characters,73903
characters rolls,17872
rolls interactions,98586
braincells,12999
tame,114765
beer,9633
wary,126278
colleague,20457
wealthy,127671
hamster,52176
dots,32085
gazillion,47182
expected straightforward,38202
straightforward format,111421
format movie,45015
movie extreme,77583
extreme expectations,38761
expectations jackson,38122
jackson especially,60781
especially farrell,36694
farrell fair,40464
fair track,39460
record managed,95150
managed really,72651
really disappointing,94415
disappointing flick,30473
make viewer,72019
viewer shift,124676
shift seat,104862
seat maybe,102313
maybe girlfriend,73602
girlfriend ve,48185
heard farrell,53540
farrell eye,40463
eye candy,38849
candy storyline,15217
storyline utterly,111369
utterly predictable,123758
predictable requires,90137
requires braincells,96608
braincells know,13000
know coming,63984
coming acting,21314
acting tame,2071
tame bored,114766
bored everybody,12455
everybody just,37135
just want,62650
want home,125863
home beer,55395
beer instead,9636
instead spoiler,59361
spoiler say,109123
say eager,100356
eager having,33463
having prove,53216
prove worthy,91849
worthy members,130535
members wary,74287
wary chief,126279
chief colleague,18516
colleague turning,20458
turning rogue,121324
rogue wealthy,98388
wealthy rich,127675
rich absolute,97506
absolute stereotype,1305
stereotype bad,110347
guy arrested,51665
arrested early,6459
early movie,33536
maybe pet,73637
pet hamster,86761
hamster easily,52177
easily join,33658
join dots,61577
dots left,32086
left action,65956
scenes yes,101236
yes seen,131655
seen better,102763
better gazillion,10654
gazillion times,47183
collin,20526
swat,113988
bada,8507
ferrel,41483
nerd,80422
tattooed,114940
pierced,87283
movie awesome,77239
awesome course,7992
course collin,24040
collin ferrell,20527
ferrell bad,41487
bad attitude,8320
attitude shooting,7282
shooting swat,105075
swat movie,113990
colin partner,20433
partner way,84904
way bada,127244
bada guess,8508
guess say,51429
say ferrel,100378
ferrel plays,41485
plays kind,88132
kind nerd,63621
nerd partner,80424
partner tattooed,84902
tattooed ears,114941
ears pierced,33586
pierced just,87284
just awesome,62115
awesome great,8000
movie suggest,78300
suggest rent,112779
rent good,96341
good writing,49671
writing humor,130902
humor time,56916
time drama,118063
drama good,32363
good solid,49587
solid movie,107837
like swat,67815
swat concept,113989
concept captures,22207
captures swat,15384
swat officers,113991
officers shoes,82395
shoes pretty,105029
pretty feel,90633
like rushed,67722
rushed pressure,99249
pressure nervous,90510
nervous scared,80445
scared job,100732
job telling,61399
telling terrific,115577
terrific movie,115908
smash,107332
nightcrawler,81058
pyro,92490
stryker,111847
deathstrike,27084
slave,106863
magneto,71529
mystique,79494
nemeses,80387
eradicate,36518
mutants,79389
2000 smash,565
smash hit,107333
hit men,54995
men certainly,74354
certainly deserved,16730
deserved sequel,28389
sequel especially,103513
especially cash,36674
cash ended,15954
ended men,35077
men time,74422
time ve,118391
new friends,80579
friends including,45787
including nightcrawler,58405
nightcrawler pyro,81061
pyro new,92491
new enemies,80562
enemies like,35244
like william,67893
william stryker,128636
stryker lady,111848
lady deathstrike,64679
deathstrike personal,27086
personal mutant,86648
mutant assistant,79376
assistant slave,6892
slave time,106865
time men,118211
men locked,74390
locked unlikely,69357
unlikely alliance,122950
alliance magneto,4412
magneto mystique,71531
mystique nemeses,79495
nemeses film,80388
evil military,37245
military scientist,75178
scientist named,101475
named william,79607
stryker main,111849
main goal,71593
goal eradicate,48707
eradicate world,36519
world mutants,130214
x2,131172
yuriko,131907
colossus,20574
x2 second,131176
second men,102405
men trilogy,74425
trilogy thanks,120409
thanks god,116122
god basically,48732
basically cast,9101
cast movie,16114
like nightcrawler,67612
nightcrawler yuriko,81062
yuriko lady,131908
deathstrike colossus,27085
colossus sad,20578
sad thing,99400
didn movie,29526
movie nightcrawler,77977
nightcrawler mystique,81060
mystique son,79496
audibly,7335
134,237
men famous,74367
effects sequel,34124
sequel knew,103530
knew deliver,63864
deliver kind,27818
kind eye,63580
eye popping,38861
popping effects,89209
effects fans,34085
fans did,40096
did absolutely,29183
absolutely tons,1379
tons stunning,119052
stunning special,112097
effects visually,34138
visually audibly,125155
audibly means,7336
means lulls,73961
lulls 134,71216
134 minute,238
minute film,75504
drowning,32925
habitats,51922
sth,110452
europe sorry,36938
sorry english,108212
english believe,35351
believe spend,10066
spend half,108880
hour valuable,56322
valuable life,123815
life watching,66960
crap thing,24412
thing totally,116640
totally crap,119342
crap comedy,24380
comedy ready,21037
ready drowning,93919
drowning scenes,32926
scenes disgusting,101086
disgusting air,30708
air stupid,4053
american habitats,4883
habitats way,51925
make sick,71980
sick really,105727
really couldn,94399
believe eyes,10003
eyes saw,38935
saw actor,100104
like ferrell,67379
ferrell running,41499
running totally,99212
totally naked,119369
naked streets,79583
streets party,111557
party god,84992
god sake,48762
sake movie,99660
reason steven,94826
spielberg suicide,108964
suicide really,112820
really hated,94487
hated film,53042
film know,42545
know rude,64149
rude rent,99013
rent dvd,96340
dvd really,33347
really strikes,94670
strikes americans,111642
americans 1st,4944
1st thank,525
god 2nd,48726
2nd break,749
break dvd,13141
dvd oh,33336
oh sth,82474
sth just,110453
just noticed,62427
noticed monster,81561
monster bad,76551
bad meaning,8418
sequel characters,103508
characters sorry,17900
sorry commented,108205
commented going,21462
going universe,49098
magnificent adventure,71538
story pure,111193
pure simple,92339
ships,104911
merchantmen,74569
privateers,91003
ruled,99068
waves,127216
bravery,13093
discipline,30562
determination,28691
commander,21377
acharon,1725
wishing,128999
film speaks,42922
speaks time,108659
time ships,118316
ships wood,104915
wood men,129638
men iron,74383
iron royal,60335
royal navy,98947
navy truly,79939
truly shaped,120790
shaped modern,104610
modern world,76158
world know,130188
know understand,64210
understand today,122371
today time,118831
ships royal,104913
navy merchantmen,79936
merchantmen privateers,74570
privateers ruled,91004
ruled waves,99069
waves bravery,127217
bravery discipline,13094
discipline determination,30563
determination master,28695
master commander,73239
commander true,21379
true classic,120615
classic stand,19582
stand test,109591
test time,116002
time era,118077
era speaks,36513
speaks timeless,108660
timeless performances,118433
performances magnificent,86351
magnificent real,71545
real stars,94089
stars ships,109847
ships surprise,104914
surprise acharon,113571
acharon amazing,1726
amazing really,4709
felt visual,41416
team really,115101
really received,94611
received oscar,94922
oscar just,83568
just unfortunate,62634
unfortunate lord,122632
rings year,97947
year rate,131372
film highly,42458
recommend wishing,95106
wishing historically,129001
historically accurate,54907
accurate highly,1691
highly memorable,54550
memorable piece,74312
piece cinema,87209
reliable,95876
amuses,5035
bolstered,12011
duhanel,33079
escapist,36650
incorporates,58470
newton,80758
intermittent,59868
authenticate,7572
copious,23498
depictions,28139
accomplished,1627
fridays,45633
mondays,76417
nonetheless,81289
reliable entertainment,95877
entertainment las,35991
vegas amuses,124139
amuses intrigues,5036
intrigues light,59995
hearted bolstered,53705
bolstered josh,12013
josh duhanel,61815
duhanel like,33080
like television,67827
television think,115456
watch form,126593
form escapist,44985
escapist voyeurism,36651
voyeurism voyeurism,125378
voyeurism case,125376
case positive,15909
positive females,89503
females series,41451
nice look,80813
look incorporates,69723
incorporates las,58471
vegas legends,124146
legends wayne,66110
wayne newton,127567
newton intermittent,80760
intermittent characters,59869
characters authenticate,17587
authenticate las,7573
vegas genre,124144
genre copious,47453
copious depictions,23499
depictions sin,28141
sin city,106182
city better,19315
better efforts,10635
efforts producers,34181
producers directors,91330
directors lucky,30315
lucky james,71178
caan totally,14708
totally accomplished,119332
accomplished actor,1628
actor large,2309
large like,64920
like las,67519
vegas watch,124153
watch fridays,126595
fridays watched,45635
watched mondays,126887
mondays monday,76418
football nbc,44686
nbc switched,79965
switched fridays,114131
fridays nonetheless,45634
nonetheless like,81292
vegas lot,124147
wholly,128417
honcho,55535
featured,40983
got viewing,50035
viewing program,124768
program time,91524
time recently,118285
recently hour,94988
hour kidnapping,56290
kidnapping program,63220
program don,91505
didn sooner,29557
sooner james,108121
caan outstanding,14707
outstanding wholly,83820
wholly believable,128418
believable role,9942
role chief,98409
chief honcho,18517
honcho featured,55536
featured vegas,40989
vegas complex,124142
oceans,82154
promising start,91662
start sort,109924
sort opposite,108279
opposite oceans,83160
oceans 11,82155
11 developed,164
developed shallow,28776
shallow display,104516
display actually,30864
actually according,2676
according little,1647
little brother,68637
brother thats,13898
thats good,116161
daycare,26702
imitates,57832
cursing,25688
decorate,27350
marvin,73146
tripping,120459
daddy daycare,25944
daycare feel,26703
sure cared,113371
cared eddie,15518
eddie previous,33867
previous movies,90809
movies expect,78616
expect snl,38073
snl son,107575
son watches,107998
watches imitates,126948
imitates little,57833
boy ben,12800
ben think,10202
think nice,117046
nice story,80834
story man,111134
man really,72578
cares children,15578
children loves,18659
loves son,71036
son violence,107996
violence cursing,124955
cursing appreciate,25689
appreciate think,6082
home beautiful,55394
beautiful like,9469
like looking,67543
looking decorate,69856
decorate kids,27351
kids cute,63252
cute favorite,25771
favorite marvin,40813
marvin meets,73147
meets kelly,74174
kelly time,62981
time falls,118085
falls marvin,39607
marvin tripping,73148
tripping words,120460
words like,129748
like daddy,67287
daycare hope,26704
hope helps,55764
helps hasn,54114
hasn movie,52943
chappelle,17178
nutty,81841
slightest,107005
aimed,3999
specific,108742
heyday,54352
urkel,123333
uttered,123744
distinct minority,30934
minority comes,75475
comes chappelle,21126
chappelle oddly,17180
oddly amusing,82202
amusing insult,5047
insult comic,59437
comic nutty,21273
nutty professor,81843
professor slightest,91456
slightest bit,107006
bit amusing,11184
amusing characters,5040
characters routines,17873
routines gags,98914
gags leave,46692
leave cold,65744
cold clearly,20400
clearly aimed,19696
aimed specific,4001
specific audience,108744
audience just,7406
don happen,31823
happen member,52408
member audience,74260
audience grew,7391
grew heyday,50971
heyday richard,54353
pryor eddie,91984
murphy guys,79148
guys funny,51829
funny chappelle,46299
chappelle funny,17179
funny steve,46460
steve urkel,110431
urkel come,123334
come think,20818
think urkel,117164
urkel funnier,123335
funnier moments,46225
moments type,76369
type nonsense,121739
nonsense imdb,81303
imdb required,57814
required 10,96592
lines bear,68318
bear filler,9339
filler funnier,41951
funnier chappelle,46218
chappelle uttered,17181
times theatre,118569
theatre twice,116332
twice dvd,121559
dvd unrated,33374
version big,124330
big difference,10919
difference version,29682
version shown,124374
shown theatres,105451
theatres unrated,116346
version usual,124384
usual theatre,123659
theatre version,116334
version cut,124336
cut lot,25743
lot leaving,70281
leaving pretty,65845
pretty gruesome,90645
gruesome scenes,51325
scenes squeamish,101208
squeamish faint,109407
youths,131882
stalk,109532
mutated,79400
cannibals,15240
brutally,14064
youths killed,131883
killed killer,63417
killer woods,63476
woods stalk,129657
stalk slash,109533
slash mutated,106833
mutated cannibals,79401
cannibals times,15245
times effectively,118475
effectively brutally,34051
brutally wrong,14068
wrong turn,131101
turn execution,121220
execution folks,37849
folks quite,44488
quite literally,92931
incomprehensible,58445
influenced,58828
shootouts,105077
wire,128894
karate,62787
just extra,62251
extra critical,38701
critical mood,25076
mood saw,76672
just terrible,62607
terrible bad,115832
acting incomprehensible,1979
incomprehensible story,58449
movie heavily,77709
heavily matrix,53795
matrix influenced,73414
influenced film,58830
film shootouts,42889
shootouts high,105078
high wire,54495
wire karate,128895
karate scenes,62789
scenes original,101166
original matrix,83404
matrix innovative,73415
innovative thought,59025
provoking movie,91961
movie wannabe,78457
machines,71375
predecessors,90065
statement,110089
mostow,76878
bookend,12319
terminator rise,115779
rise machines,98007
machines criticized,71376
criticized fans,25110
fans tone,40154
tone predecessors,119008
predecessors agree,90066
agree statement,3930
statement ways,110094
ways think,127604
think jonathan,116996
jonathan mostow,61750
mostow honest,76879
honest effort,55549
effort bookend,34151
bookend series,12321
dash,26382
floored,44280
forgiven,44940
cartoonish,15832
dunk,33198
noise,81187
arnie,6420
forklift,44976
wylee,131168
kyote,64505
ok critically,82517
critically forced,25086
forced accept,44738
accept star,1521
star rating,109726
rating seen,93588
seen maybe,102893
maybe bit,73576
bit harsh,11229
harsh action,52881
action ok,2184
ok film,82523
pretty story,90702
story genuinely,111048
genuinely slap,47572
slap dash,106807
dash floored,26383
floored dreaded,44282
dreaded stand,32550
stand film,109567
ve genuinely,124047
genuinely forgiven,47567
forgiven movie,44941
movie quirky,78090
quirky sense,92845
humor cartoonish,56825
cartoonish action,15833
sequences comedy,103616
comedy dunk,20955
dunk noise,33199
noise arnie,81188
arnie hit,6423
hit truck,55010
truck whilst,120587
whilst riding,128303
riding forklift,97684
forklift truck,44977
truck pure,120584
pure wylee,92344
wylee kyote,131169
chance caught,16939
caught bbc,16392
bbc america,9283
america channel,4799
surfing million,113541
million channels,75207
channels cable,17155
cable service,14738
service needless,104021
say funny,100389
funny hell,46371
hell camera,53940
angles used,5249
used great,123475
great effect,50507
outstanding laugh,83804
lag,64698
gathering,47070
outrageous,83735
just huge,62322
huge time,56617
time lag,118171
lag series,64699
series case,103712
case gathering,15879
gathering popularity,47071
popularity coming,89269
coming new,21353
series regularly,103854
regularly thank,95543
god like,48755
like hilarious,67456
hilarious somewhat,54665
somewhat outrageous,107930
outrageous unbelievable,83739
glances,48553
slips,107059
overnight,84001
opener,82951
diaries,29118
coated,20285
informative,58856
real depressing,93974
depressing situations,28181
situations characters,106544
characters face,17695
face familiar,39025
familiar cast,39649
cast fantastic,16057
fantastic true,40246
talent shown,114592
shown way,105455
characters complex,17626
complex personalities,22044
personalities easily,86664
easily understood,33678
understood mother,122429
mother situation,76933
situation mothers,106530
mothers relate,76949
relate glances,95633
glances away,48554
away just,7906
just moment,62404
moment moment,76262
moment slips,76281
slips right,107061
right past,97803
past wasn,85180
wasn paying,126393
attention overnight,7242
overnight daughter,84003
daughter completely,26437
different person,29768
person eye,86560
eye opener,38859
opener parents,82953
parents young,84706
young teenage,131824
girls overall,48261
overall mood,83882
mood feeling,76664
feeling watching,41262
watching reminded,127092
reminded felt,96190
felt watched,41418
watched basketball,126828
basketball diaries,9160
diaries super,29122
super real,113026
real sugar,94097
sugar coated,112769
coated fluff,20286
fluff film,44345
excellent informative,37573
informative written,58857
thirteen,117284
tracy,119692
coping,23496
comfort,21235
loosing,70003
thirteen excellent,117286
movie 19,77147
came 15,14944
15 years,284
old loved,82693
loved soon,70923
watched ended,126847
ended buying,35064
buying movies,14657
seen cutter,102791
cutter looked,25831
looked ending,69802
ending does,35111
does leave,31295
leave viewer,65787
viewer false,124657
false hopes,39619
hopes excellent,55885
gives real,48440
real insight,94023
insight teenage,59128
girls life,48248
life shows,66902
shows tracy,105605
tracy hard,119693
time coping,118037
coping life,23497
life drugs,66718
drugs things,32963
things home,116726
home turns,55478
turns drugs,121346
drugs boys,32953
boys sex,12939
sex cutting,104289
cutting comfort,25841
comfort sad,21239
sad say,99391
say teens,100514
teens today,115373
today learning,118802
learning deal,65702
deal pain,26908
pain cutting,84338
cutting loosing,25844
loosing drugs,70004
drugs excellent,32956
movie open,77990
open eyes,82919
eyes leave,38920
leave sitting,65778
sitting seat,106495
seat wondering,102326
wondering children,129583
ve reading,124102
reading comments,93881
wondering watched,129606
movie honestly,77733
honestly blown,55571
away film,7889
film agree,42010
agree praise,3919
praise critics,89937
critics given,25138
ropert,98800
glamorized,48544
correct,23652
woke,129145
impressionable,58180
evie,37212
bianca,10852
warning spoiler,126235
spoiler look,109118
look ebert,69695
ebert ropert,33791
ropert want,98801
want say,125916
amazing watched,4739
watched thirteen,126922
thirteen channel,117285
surfing movie,113542
movie entitled,77545
entitled thirteen,36134
thirteen thought,117289
thought interesting,117435
interesting glad,59772
glad watched,48530
ago honestly,3850
honestly believe,55570
believe showed,10062
showed reality,105372
reality drugs,94231
drugs sex,32961
sex entire,104293
entire lifestyle,36074
lifestyle look,66993
stupid know,112185
know glamorized,64042
glamorized hollywood,48545
hollywood real,55326
real movies,94045
okay honestly,82577
think thirteen,117145
thirteen filmed,117287
filmed movie,43141
thing noticed,116592
noticed movie,81562
movie began,77255
began color,9653
color correct,20543
correct life,23659
life got,66764
got darker,49909
darker darker,26317
darker did,26318
end nearly,34970
nearly black,80027
white tracy,128390
tracy woke,119696
woke mom,129146
mom cutting,76214
cutting color,25840
color language,20547
language used,64889
used actions,123447
actions people,2250
just realistic,62490
realistic said,94198
said real,99585
real hollywood,94016
hollywood let,55310
let basically,66291
basically loved,9115
loved thirteen,70937
thirteen recommend,117288
recommend teenager,95098
teenager isn,115327
isn impressionable,60525
impressionable want,58181
want drugs,125827
sex evie,104294
evie cool,37213
cool post,23412
post girl,89639
girl tried,48143
tried mad,120333
mad mad,71400
mad world,71405
world live,130199
live thanks,68918
thanks bianca,116113
expressed,38611
amazement,4621
nip,81124
tuck,121107
insisted,59157
spurred,109346
publicity,92102
visit,125104
sly,107200
mangler,72720
puerile,92127
torrent,119252
sadism,99419
robotic,98242
contortions,23093
shadow,104454
edgar,33873
ulmer,121939
schumacher,101431
years friends,131467
friends expressed,45766
expressed amazement,38612
amazement watched,4625
watched nip,126895
nip tuck,81125
tuck just,121111
kind insisted,63599
insisted spurred,59158
spurred recent,109347
recent assault,94949
assault pre,6847
pre season,89984
season publicity,102230
publicity decided,92105
decided pay,27273
pay time,85388
time visit,118400
visit nip,125109
tuck night,121112
expecting sly,38252
sly witty,107202
witty satire,129110
satire instead,99956
instead repeat,59348
repeat episodes,96390
episodes focused,36376
focused serial,44433
serial mangler,103671
mangler deranged,72721
deranged racist,28253
racist puerile,93127
puerile unrelenting,92129
unrelenting torrent,123075
torrent violence,119254
violence sadism,124982
sadism robotic,99421
robotic hysterical,98245
hysterical acting,57220
acting moronic,2013
moronic plot,76814
plot contortions,88351
contortions deep,23094
deep shadow,27423
shadow miami,104458
miami make,74941
make edgar,71824
edgar ulmer,33874
ulmer spin,121940
spin like,108988
like like,67527
like watching,67884
watching joel,127041
joel schumacher,61467
schumacher direct,101432
direct ricky,30008
ricky martin,97572
martin hannibal,73095
lecter nice,65873
nice know,80808
know friends,64036
think taste,117139
plastic,87748
surgeons,113551
christian,18977
mcmahon,73761
mcnamara,73767
stresses,111588
tuck best,121108
shows tv,105608
story deep,110984
deep plenty,27418
plenty twists,88283
turns plastic,121370
plastic surgeons,87752
surgeons christian,113552
christian troy,18984
troy played,120569
played julian,87927
julian mcmahon,61995
mcmahon sean,73762
sean mcnamara,102129
mcnamara played,73769
played dylan,87888
dylan walsh,33424
walsh lives,125723
lives christian,68991
troy type,120573
type person,121740
person looks,86577
looks wants,69977
wants best,126069
best life,10420
life sean,66889
mcnamara family,73768
family man,39803
really stresses,94669
stresses times,111589
times dylan,118472
walsh did,125722
did great,29286
job sean,61391
sean really,102133
makes sean,72177
sean realistic,102132
realistic amazing,94150
amazing fx,4674
fx highly,46616
watch ryan,126732
ryan murphy,99308
murphy did,79146
job inventing,61356
inventing better,60097
better stuff,10763
stuff comes,111980
comes nowadays,21187
spoiler haven,109115
watched season,126913
season stop,102241
stop reading,110764
carver,15847
4rth,887
september,103493
disturbingly,31014
gentlemen,47534
personally think,86710
think nip,117047
tuck great,121110
characters come,17622
come make,20759
cast great,16074
atmosphere really,7031
makes classic,72086
classic love,19565
love die,70587
die carver,29585
carver says,15848
says beauty,100631
beauty curse,9550
curse world,25683
world recommend,130241
recommend everybody,95065
watch disappointed,126557
disappointed coming,30414
coming 4rth,21313
4rth season,888
season september,102237
september 5th,103500
5th haven,940
seen dvd,102812
dvd buy,33282
buy 10,14607
10 disturbingly,57
disturbingly perfect,31016
perfect drama,86032
drama perfect,32383
10 lady,69
lady gentlemen,64683
gentlemen favor,47537
tall,114752
resented,96664
fish tale,43830
tale generally,114520
generally nice,47329
story father,111024
tells tall,115606
tall tales,114755
tales years,114656
son resented,107986
resented stories,96665
stories thinking,110868
thinking father,117195
father hot,40666
hot air,56201
reluctance,95948
tendency,115662
reloaded possibly,95942
possibly want,89627
want summer,125941
summer blockbuster,112900
blockbuster like,11661
like predecessor,67667
predecessor heck,90060
heck lot,53833
lot reloaded,70327
reloaded good,95941
good matrix,49465
sure close,113377
close standard,20034
standard original,109613
understand reluctance,122356
reluctance accept,95949
accept film,1511
film suitable,42970
suitable continuation,112837
continuation original,23017
film ll,42585
admit reloaded,3207
reloaded slow,95945
slow points,107130
points story,88854
line tendency,68259
tendency pretentious,115665
pretentious film,90570
highly intelligent,54544
entertaining importantly,35917
importantly film,58058
gets story,47764
story adequate,110908
adequate cases,3108
cases remarkable,15944
remarkable character,96070
watched matrix,126882
matrix really,73418
liked best,67915
film life,42575
life interesting,66790
interesting twisted,59827
twisted think,121647
best matrix,10431
matrix surprise,73421
surprise factor,113589
factor matrix,39308
reloaded released,95943
released went,95848
theater high,116218
high expectations,54446
ford,44784
smirk,107394
carrie,15705
fischer,43814
swagger,113942
respective,96784
deliveries,27845
robots,98246
blasting,11546
11 star,170
wars movie,126269
came wasn,15036
wasn mature,126385
mature appreciate,73522
appreciate harrison,6062
harrison ford,52867
ford space,44785
space cowboy,108495
cowboy smirk,24243
smirk carrie,107395
carrie fischer,15707
fischer sarcasm,43816
sarcasm swagger,99897
swagger respective,113943
respective deliveries,96786
deliveries cared,27847
cared robots,15521
robots blasting,98248
blasting robots,11547
ruining,99051
bother making,12648
making make,72279
make ready,71954
ready good,93924
film bother,42098
bother ruining,12653
ruining great,99052
hurts,57087
dorky,32055
clisché,19941
punchlines,92242
ecsept,33842
norton,81430
characters unoriginal,17940
unoriginal hurts,122994
hurts little,57088
little skinny,68797
skinny dorky,106709
dorky computer,32057
computer geek,22152
geek funny,47215
funny african,46268
american stupid,4926
stupid clisché,112149
clisché punchlines,19942
punchlines cool,92243
cool white,23431
white guy,128371
guy compassion,51681
compassion cars,21767
cars handsome,15763
handsome leader,52304
leader ends,65566
ends pretty,35211
pretty girl,90640
girl actors,48030
best mediocre,10433
mediocre ecsept,74086
ecsept norton,33843
norton does,81434
does pretty,31337
job bad,61311
marlin,72998
clownfish,20137
overprotective,84017
scuba,102067
swallow,113948
rescue,96615
organized,83281
sizes,106591
threesome,117614
vegetarian,124154
error,36589
restricting,96913
marlin nervous,72999
nervous neurotic,80443
neurotic clownfish,80496
clownfish heavily,20138
heavily overprotective,53796
overprotective son,84018
son nemo,107979
nemo wants,80405
wants explore,126080
explore sea,38523
sea entirety,102095
entirety nemo,36130
nemo gets,80395
gets caught,47676
caught scuba,16416
scuba diver,102068
diver taken,31039
taken away,114333
away marlin,7918
marlin swallow,73000
swallow fears,113949
fears nemo,40951
nemo ensuing,80393
ensuing search,35781
search rescue,102147
rescue organized,96620
organized mass,83283
mass effort,73196
effort swimming,34162
swimming flying,114103
flying creatures,44388
creatures sizes,24740
sizes personalities,106592
personalities threesome,86671
threesome vegetarian,117616
vegetarian sharks,124156
sharks fish,104667
fish short,43828
short term,105170
term memory,115768
memory aged,74331
aged turtle,3736
turtle helping,121385
helping realise,54104
realise error,94124
error ways,36591
ways restricting,127599
restricting just,96914
just home,62316
dvd family,33306
family don,39740
don movies,31864
movies hardly,78646
hardly worth,52794
pinocchio,87370
dwarfs,33391
dumbo,33173
bambi,8708
nemo obviously,80401
obviously good,82040
like pixar,67649
films overrated,43360
overrated attention,84021
attention cgi,7216
cgi movies,16811
movies older,78721
older animated,82756
animated classics,5297
like lion,67529
king beauty,63706
beauty beast,9545
beast deserve,9364
deserve 250,28359
250 instead,719
instead kind,59326
good pixar,49520
like cars,67221
cars incredibles,15764
incredibles don,58518
think deserves,116909
deserves rank,28410
rank 2nd,93374
2nd best,748
film incredibles,42495
incredibles leave,58521
leave pinocchio,65773
pinocchio snow,87371
white seven,128385
seven dwarfs,104236
dwarfs dumbo,33392
dumbo bambi,33174
bambi classics,8709
classics created,19603
created disney,24605
disney life,30817
life good,66763
deserves highest,28405
highest rating,54513
degenerous,27687
dory,32064
supposed best,113288
best pixar,10461
pixar film,87463
film disagree,42260
disagree film,30372
film incredibly,42496
incredibly overrated,58549
overrated sharks,84027
sharks trying,104676
trying eat,121004
eat fish,33757
fish hell,43825
hell supposed,53969
supposed eat,113294
eat just,33759
just wondering,62684
wondering ellen,129585
ellen degenerous,34448
degenerous awesome,27688
awesome dory,7994
dory dory,32065
dory things,32066
things saved,116796
saved film,100074
second animation,102357
animation beginning,5314
beginning beautiful,9707
beautiful truly,9504
truly pixar,120787
animation feel,5324
film pg,42722
pg mom,86818
mom killed,76224
killed scenes,63425
scenes scary,101186
classified,19609
duke,33081
spandex,108560
marvel,73125
allegory,4370
uncontrolled,122175
rage,93177
hulk isn,56657
isn really,60557
really super,94680
super hero,113017
hero movie,54218
movie hulk,77754
hulk really,56658
really classified,94383
classified super,19611
hero villain,54233
villain just,124870
just super,62597
human feel,56690
feel reason,41163
reason people,94812
came reason,15006
reason hulk,94797
hulk didn,56655
didn duke,29473
duke spandex,33086
spandex wearing,108562
wearing hero,127708
hero marvel,54216
marvel like,73130
like captain,67217
captain america,15311
america just,4813
just hulk,62323
hulk super,56659
hero story,54231
story epic,111006
epic battles,36196
battles does,9249
does idea,31280
idea hulk,57325
hulk allegory,56654
allegory uncontrolled,4375
uncontrolled rage,122176
commenting,21471
expects,38270
diabetic,28952
syrupy,114247
couldn commenting,23811
commenting reading,21474
reading short,93909
short bad,105118
bad commentary,8336
commentary movie,21446
movie better,77262
better just,10676
acting stellar,2060
stellar children,110282
children cast,18622
cast don,16045
don play,31878
play cute,87794
cute act,25761
act just,1820
like son,67782
son friends,107959
friends movie,45802
movie smart,78233
smart expects,107281
expects audience,38271
audience double,7369
double flash,32093
flash story,43958
lines imaginative,68366
imaginative contribute,57732
contribute story,23135
story act,110904
act time,1840
time filler,118102
filler watched,41955
kids watched,63331
watched days,126842
later kids,65079
kids sick,63312
sick death,105713
death movies,27043
movies inspire,78662
inspire diabetic,59193
diabetic coma,28953
coma syrupy,20617
syrupy sweetness,114248
sweetness check,114079
check holes,18208
holes year,55225
old enjoyed,82651
enjoyed 11,35588
11 year,172
old husband,82676
husband enjoyed,57108
movies say,78760
users,123550
attain,7098
heights,53886
loser,70066
jpd,61875
admits,3220
ejaculation,34245
cassette,15991
magically,71510
surmised,113561
warden,126162
voights,125288
rained,93208
chatty,18144
cathy,16371
shut,105677
fyi,46625
cutthroat,25836
industries,58712
jpd9,61877
add10,2981
deficit,27513
disorder,30845
went users,128145
users hated,123552
hated category,53037
category just,16339
read fascinating,93807
fascinating insights,40511
insights great,59135
actually sucked,2820
sucked million,112664
million just,75213
stupid attain,112140
attain august,7099
august heights,7517
heights noticed,53892
noticed loser,81560
loser jpd,70069
jpd admits,61876
admits premature,3223
premature ejaculation,90226
ejaculation 20,34246
movie cassette,77310
cassette okay,15992
okay magically,82584
magically surmised,71511
surmised entirety,113562
entirety film,36129
film 20,41974
long warden,69601
warden appearance,126163
appearance long,5946
long jon,69528
jon voights,61744
voights absolutely,125289
hilarious performance,54646
performance especially,86210
especially great,36705
story tells,111257
tells boys,115582
boys magical,12929
magical kingdom,71504
kingdom rained,63737
rained goes,93209
goes say,48858
say tell,100515
movie cause,77315
cause didn,16434
watch thanks,126768
thanks heads,116124
heads chatty,53445
chatty cathy,18145
cathy maybe,16372
maybe time,73658
stupid mouth,112194
mouth shut,77062
shut fyi,105680
fyi aging,46626
aging stars,3816
stars think,109853
think stupid,117135
