,0
love disappointed,19201
disappointed word,8215
word galaxy,35689
quest delivers,25550
delivers goods,7484
goods warp,13608
warp speed,34856
hammy,14282
tv,33599
sci,28074
fi,11203
convention,6314
met,20431
mistake,20730
crew,6769
set hammy,28794
hammy tv,14283
tv actors,33600
actors turn,727
turn sci,33553
sci fi,28075
fi convention,11205
convention met,6315
met real,20435
real aliens,25904
aliens having,1238
having seen,14619
seen tv,28516
tv mistake,33608
mistake real,20732
real space,25932
space crew,29978
sad,27494
history,15030
blackballed,3213
united,33928
states,30483
incident,15904
columbine,5610
shame,28961
treasure,33263
directed,8065
troy,33396
duffy,8960
boondocks,3506
boston,3582
fraternal,12353
twin,33640
irish,16456
boys,3652
connor,6140
murphy,21802
mcmanus,20115
meat,20193
packing,23199
plant,24167
friend,12417
doc,8430
stiff,30592
armed,1771
russian,27447
mafia,19437
step,30539
help,14819
away,2199
played,24190
veteran,34331
william,35417
dafoe,7019
newcomer,22218
silver,29287
screen,28155
david,7160
della,7486
rocco,27143
paul,23472
smecker,29646
gay,12868
fbi,11000
agent,1092
specializing,30050
organized,22936
crime,6780
plays,24246
italian,16548
package,23192
boy,3627
close,5454
brothers,3917
central,4594
theme,32268
indifference,15991
men,20297
indifferent,15994
helping,14845
embark,9359
crusade,6897
rid,26927
streets,30915
criminals,6792
assistance,1912
comical,5794
zany,36264
positive,24659
elements,9314
sides,29234
humor,15524
moral,20947
incredible,15944
doubt,8735
repeating,26593
memorable,20285
quotes,25628
woman,35545
typical,33684
shoot,29079
em,9352
guy,14138
underground,33775
sensation,28595
film sad,11602
sad history,27498
history blackballed,15035
blackballed united,3214
united states,33930
states incident,30486
incident columbine,15905
columbine real,5611
real shame,25930
shame treasure,28967
treasure written,33269
written directed,36042
directed troy,8083
troy duffy,33397
duffy boondocks,8961
boondocks set,3507
set boston,28786
boston story,3584
story fraternal,30738
fraternal twin,12354
twin irish,33641
irish boys,16457
boys connor,3655
connor murphy,6141
murphy mcmanus,21809
mcmanus work,20116
work meat,35743
meat packing,20195
packing plant,23200
plant friend,24168
friend doc,12427
doc stiff,8432
stiff armed,30593
armed russian,1772
russian mafia,27449
mafia boys,19438
boys friends,3658
friends step,12476
step help,30543
help away,14821
away interesting,2220
interesting characters,16302
characters film,4835
film played,11570
played veteran,24223
veteran actor,34332
actor william,678
william dafoe,35418
dafoe newcomer,7021
newcomer silver,22219
silver screen,29288
screen david,28163
david della,7163
della rocco,7487
rocco dafoe,27144
dafoe character,7020
character paul,4770
paul smecker,23475
smecker gay,29647
gay fbi,12872
fbi agent,11001
agent specializing,1097
specializing organized,30051
organized crime,22937
crime rocco,6786
rocco plays,27146
plays italian,24259
italian mafia,16550
mafia package,19439
package boy,23193
boy close,3631
close friend,5459
friend irish,12434
irish brothers,16458
brothers central,3922
central theme,4597
theme film,32271
film indifference,11499
indifference good,15992
good men,13540
men connor,20304
murphy indifferent,21808
indifferent helping,15995
helping friend,14846
doc embark,8431
embark crusade,9360
crusade rid,6898
rid streets,26928
streets boston,30916
boston criminals,3583
criminals assistance,6793
assistance comical,1913
comical zany,5795
zany friend,36266
friend rocco,12441
rocco film,27145
film positive,11574
positive elements,24661
elements sides,9318
sides humor,29236
humor moral,15549
moral message,20951
message incredible,20414
incredible actors,15945
actors doubt,694
doubt repeating,8739
repeating memorable,26594
memorable quotes,20289
quotes film,25629
film woman,11703
woman typical,35564
typical shoot,33690
shoot em,29080
em guy,9354
guy films,14153
films films,11758
films underground,11805
underground cult,33776
cult sensation,6932
sensation disappointed,28596
ways,35163
girl,13124
interrupted,16344
similar,29295
flew,11991
cuckoo,6916
nest,22148
begin,2704
mental,20349
institutions,16191
chronicle,5163
life,18197
unfolds,33853
amidst,1403
bland,3249
white,35345
walls,34685
acutely,805
lifelike,18275
owing,23153
true,33402
easier,9128
mcmurphy,20117
brigade,3786
60,252
account,464
times,32858
spent,30104
institution,16188
eighteen,9292
year,36116
susanna,31580
kaysen,17160
portrayed,24629
astonishing,1931
brilliance,3796
versatile,34305
winona,35476
ryder,27484
ways girl,35165
girl interrupted,13139
interrupted similar,16347
similar flew,29297
flew cuckoo,11993
cuckoo nest,6917
nest begin,22149
begin films,2708
films set,11800
set mental,28799
mental institutions,20353
institutions chronicle,16192
chronicle life,5164
life unfolds,18266
unfolds amidst,33854
amidst bland,1404
bland white,3253
white walls,35363
walls characters,34686
film acutely,11329
acutely lifelike,806
lifelike owing,18276
owing true,23154
true story,33425
story girl,30740
interrupted characters,16345
characters easier,4830
easier identify,9131
identify mcmurphy,15692
mcmurphy brigade,20118
brigade set,3787
set 60,28783
60 film,253
film account,11323
account times,468
times spent,32889
spent mental,30110
mental institution,20352
institution eighteen,16189
eighteen year,9293
year girl,36125
girl susanna,13159
susanna kaysen,31581
kaysen character,17161
character portrayed,4776
portrayed astonishing,24630
astonishing brilliance,1933
brilliance versatile,3798
versatile winona,34306
winona ryder,35477
sure,31445
worse,35868
muscle,21810
cramps,6618
accompanied,448
cringing,6798
horrible,15303
sentiment,28636
strain,30872
resulted,26770
rolling,27250
eyes,10485
supposed,31411
wasn sure,34913
sure worse,31482
worse muscle,35873
muscle cramps,21811
cramps accompanied,6619
accompanied cringing,449
cringing horrible,6799
horrible sentiment,15318
sentiment scenes,28637
scenes strain,28016
strain resulted,30873
resulted rolling,26771
rolling eyes,27251
eyes supposed,10497
supposed humor,31421
hour,15386
half,14235
sitting,29446
room,27302
waiting,34639
happen,14377
thought,32535
coming,5799
big,3034
house,15438
happens,14407
surprise,31509
spent hour,30107
hour half,15396
half sitting,14256
sitting living,29450
living room,18811
room halloween,27309
halloween waiting,14278
waiting happen,34642
happen just,14381
just thought,17092
thought coming,32544
coming big,5803
big climax,3040
climax end,5432
end house,9463
house happens,15442
happens big,14408
big surprise,3066
wild,35409
outrageous,23046
sunday,31324
gives,13223
viewer,34395
glimpse,13289
athletic,1944
world,35806
proved,25287
enjoyable,9650
major,19500
football,12137
fan,10745
nfl,22243
allow,1258
stone,30640
use,34059
logos,18903
stadiums,30283
oh,22697
enjoy,9630
fictional,11230
league,17945
team,31943
uniforms,33891
dreadful,8845
jamie,16599
fox,12282
willie,35432
beamon,2600
epitomizing,9814
selfish,28563
athlete,1942
cultured,6951
ease,9124
rise,27062
quick,25561
fall,10663
stardom,30371
poignant,24437
wild outrageous,35412
outrageous given,23047
given sunday,13217
sunday gives,31326
gives viewer,13238
viewer glimpse,34401
glimpse athletic,13290
athletic world,1946
world far,35826
far real,10856
real thing,25937
thing scenes,32345
scenes little,27999
little proved,18738
proved enjoyable,25288
enjoyable experience,9653
experience major,10318
major football,19505
football fan,12138
fan disappointed,10751
disappointed fact,8203
fact nfl,10576
nfl did,22244
did allow,7831
allow stone,1263
stone use,30642
use logos,34069
logos stadiums,18904
stadiums oh,30284
oh enjoy,22700
enjoy fictional,9636
fictional league,11231
league better,17946
better team,2993
team uniforms,31945
uniforms dreadful,33892
dreadful jamie,8847
jamie fox,16602
fox portrayed,12288
portrayed willie,24640
willie beamon,35433
beamon perfectly,2601
perfectly epitomizing,23699
epitomizing selfish,9815
selfish athlete,28564
athlete cultured,1943
cultured ease,6952
ease speed,9127
speed beamon,30080
beamon rise,2602
rise proved,27064
proved little,25289
little quick,18739
quick message,25563
message rise,20419
rise fall,27063
fall stardom,10671
stardom poignant,30374
second,28340
come,5634
insipid,16114
exactly,10046
meant,20179
reason,26122
fit,11931
came,4184
home,15155
looked,18987
webster,35196
new,22160
college,5577
dictionary,7826
definition,7432
adj,894
flavor,11968
tasteless,31909
exciting,10165
lifeless,18271
implies,15825
lack,17610
taste,31898
figuratively,11282
applied,1701
favorite,10973
describes,7596
felt,11150
rose,27319
mcgowan,20108
julie,16915
benz,2837
rebecca,26148
gayheart,12878
popular,24574
school,28039
birthday,3112
prank,24818
kidnap,17268
humiliate,15520
doing,8575
stuff,31040
large,17729
jawbreaker,16627
mouth,21009
quiet,25573
accidently,440
swallows,31627
dies,7973
judy,16902
evans,9961
greer,13939
finds,11872
tell,32046
buy,4118
silence,29262
leads,17938
blah,3235
triumphs,33375
la,17592
di,7772
dah,7023
let,18116
ask,1864
gone,13442
normal,22373
certainly,4617
remember,26489
hearing,14712
kidnapping,17272
gagging,12736
stuffing,31058
trunks,33455
cars,4396
wanting,34780
doesn,8510
drunk,8936
dinner,8053
stripper,30952
isn,16497
normally,22381
stupid,31092
rest,26743
fell,11138
place,24089
honestly,15191
tight,32707
revealing,26816
clothing,5479
wear,35184
script,28219
sounded,29929
extremely,10456
speak,30020
words,35701
direction,8095
music,21812
ok,22713
rock,27147
hurricane,15592
yeah,36110
marilyn,19847
manson,19824
dressed,8871
regular,26350
albeit,1197
looking,19002
pass,23398
crap,6630
spend,30090
sucking,31240
staring,30379
wall,34678
sit,29425
second word,28356
word come,35687
come mind,5653
mind insipid,20578
insipid wasn,16119
sure exactly,31452
exactly word,10064
word meant,35694
meant reason,20188
reason thought,26135
thought fit,32560
fit came,11932
came home,4197
home looked,15159
looked webster,19001
webster new,35197
new world,22216
world college,35814
college dictionary,5581
dictionary definition,7827
definition insipid,7435
insipid insipid,16118
insipid adj,16115
adj flavor,895
flavor tasteless,11970
tasteless exciting,31910
exciting interesting,10170
interesting dull,16305
dull lifeless,8976
lifeless insipid,18273
insipid implies,16117
implies lack,15826
lack taste,17621
taste flavor,31903
flavor figuratively,11969
figuratively applied,11283
applied lifeless,1702
lifeless dull,18272
dull think,8979
think new,32451
new favorite,22173
favorite word,10991
word insipid,35691
insipid describes,16116
describes exactly,7597
exactly felt,10054
felt good,11157
movie rose,21437
rose mcgowan,27320
mcgowan julie,20109
julie benz,16917
benz rebecca,2838
rebecca gayheart,26149
gayheart play,12879
play popular,24184
popular girls,24576
girls high,13180
high school,14947
school birthday,28042
birthday prank,3115
prank kidnap,24819
kidnap best,17269
best friend,2868
friend humiliate,12433
humiliate school,15521
school doing,28046
doing stuff,8590
stuff large,31047
large jawbreaker,17733
jawbreaker mouth,16628
mouth quiet,21015
quiet accidently,25574
accidently swallows,441
swallows dies,31628
dies quiet,7974
quiet non,25576
non popular,22358
popular girl,24575
girl judy,13140
judy evans,16903
evans greer,9962
greer finds,13940
finds popular,11876
girls tell,13189
tell buy,32048
buy silence,4123
silence make,29266
make popular,19566
popular thing,24579
thing leads,32333
leads blah,17940
blah blah,3236
blah good,3237
good triumphs,13590
triumphs evil,33376
evil la,10021
la di,17597
di dah,7773
dah time,7024
time let,32780
let ask,18117
ask gone,1867
gone normal,13447
normal high,22375
school certainly,28043
certainly don,4619
don remember,8660
remember hearing,26499
hearing friends,14714
friends kidnapping,12465
kidnapping friends,17273
friends gagging,12461
gagging stuffing,12737
stuffing trunks,31059
trunks cars,33456
cars wanting,4400
wanting humiliate,34782
school just,28051
just doesn,16987
doesn like,8528
like friends,18388
friends birthday,12454
birthday maybe,3114
maybe drunk,20071
drunk maybe,8937
maybe dinner,20070
dinner maybe,8055
maybe rent,20088
rent stripper,26568
stripper kidnapping,30953
kidnapping isn,17274
isn normally,16519
normally think,22385
think premise,32455
premise movie,24904
movie stupid,21492
stupid rest,31107
rest movie,26751
movie fell,21201
fell place,11141
place honestly,24097
honestly good,15196
good thing,13585
thing movie,32338
movie seeing,21449
seeing tight,28419
tight revealing,32710
revealing clothing,26817
clothing girls,5480
girls going,13179
going wear,13414
wear script,35186
script horrible,28240
horrible meant,15310
meant actors,20180
actors sounded,722
sounded extremely,29930
extremely stupid,10469
stupid having,31101
having speak,14622
speak words,30027
words direction,35704
direction bad,8098
bad music,2345
music ok,21830
ok rock,22728
rock like,27158
like hurricane,18409
hurricane came,15593
came oh,4200
oh yeah,22709
yeah did,36113
did like,7873
like seeing,18480
seeing marilyn,28404
marilyn manson,19848
manson dressed,19826
dressed regular,8872
regular guy,26351
guy albeit,14141
albeit strange,1200
strange looking,30880
looking pass,19016
pass piece,23399
piece crap,24018
crap spend,6647
spend hour,30094
half sucking,14261
sucking real,31241
real jawbreaker,25918
jawbreaker staring,16629
staring wall,30382
wall sit,34682
worst,35884
ve,34231
incredibly,15956
rambling,25694
line,18590
pacing,23178
sub,31142
standard,30313
acting,510
previously,25022
subsequently,31165
admired,908
matt,20025
damon,7050
ben,2821
affleck,1037
lee,18021
linda,18588
fiorentino,11915
salma,27561
hayek,14646
alan,1186
rickman,26925
attempt,1975
deep,7371
imposing,15844
certain,4611
enlightenment,9692
audience,2046
simply,29328
boring,3532
completely,5977
degenerative,7444
site,29442
giant,13095
monster,20895
bubbling,3970
excrement,10177
read,25838
book,3435
theological,32287
philosophy,23922
science,28076
fiction,11217
marvel,19911
feeling,11096
kevin,17213
smith,29661
winking,35461
smiling,29659
thinking,32483
clever,5381
circus,5246
trying,33488
present,24926
stage,30285
opinion,22874
hiding,14923
dogma,8565
reveals,26818
blown,3321
theatrics,32262
jay,16630
silent,29268
bob,3364
liner,18616
stretched,30927
punch,25417
film worst,11707
worst movies,35898
movies ve,21691
ve seen,34260
seen incredibly,28480
incredibly long,15966
long rambling,18937
rambling story,25696
story line,30766
line pacing,18601
pacing sub,23180
sub standard,31146
standard acting,30314
acting actors,512
actors ve,729
ve previously,34253
previously subsequently,25024
subsequently enjoyed,31166
enjoyed admired,9661
admired films,910
films matt,11781
matt damon,20027
damon ben,7052
ben affleck,2822
affleck jason,1040
jason lee,16625
lee linda,18025
linda fiorentino,18589
fiorentino salma,11916
salma hayek,27562
hayek alan,14647
alan rickman,1189
rickman silly,26926
silly attempt,29273
attempt deep,1981
deep thought,7382
thought imposing,32569
imposing certain,15845
certain enlightenment,4612
enlightenment audience,9693
audience film,2059
film quite,11583
quite simply,25619
