,0
story instead,92899
instead video,49384
video game,104051
game tv,38973
tv makers,101417
makers decided,60024
decided scrap,22507
scrap idea,84637
idea open,47580
open movie,68778
movie play,64832
play action,72822
action andy,1914
andy wanted,4653
wanted establish,105241
establish bond,30910
bond andy,10511
andy woody,4655
woody toy,108270
story toy,93080
story decided,92797
decided bring,22482
bring idea,11657
idea make,47573
make video,60000
game impression,38959
impression video,48323
game early,38952
early 2000,27881
2000 video,464
game n64,38962
n64 playstation,65918
playstation couldn,73096
couldn good,19772
good toys,41310
toys andy,99952
andy room,4651
room just,82382
just witness,52277
witness woody,107804
woody tom,108269
tom hanks,99432
hanks getting,43487
getting stolen,39805
stolen toy,92510
toy collector,99938
collector al,17156
al wayne,3799
wayne knight,106736
knight buzz,53306
buzz lightyear,12483
lightyear tim,55969
tim allen,98551
allen sent,4017
sent rescue,86135
rescue mission,80430
mission save,63183
save time,83510
time al,98570
al penthouse,3796
penthouse woody,70940
woody finds,108258
finds value,36388
value thinks,103491
thinks display,97970
display toy,25721
toy museum,99941
museum woody,65639
woody roundup,108267
roundup pals,82526
pals jessie,70066
jessie joan,50931
joan cusack,51030
cusack stinky,21211
stinky pete,92475
pete kelsey,71918
kelsey grammar,52564
grammar reasons,41759
reasons knows,78837
knows deep,53658
deep inside,22648
inside andy,49153
andy grow,4648
grow day,42626
day forget,21912
forget dilemma,37497
dilemma woody,24847
woody good,108261
good dilemma,41028
dilemma makes,24845
makes sense,60134
sense way,86073
way foreshadowing,106544
foreshadowing toy,37462
story forgotten,92857
forgotten new,37557
new friends,66795
friends loved,38220
loved forever,59029
forever takes,37484
takes chance,95741
chance museum,14322
museum japan,65636
japan movie,50731
movie old,64804
old characters,68499
characters movie,15080
movie mr,64777
mr potato,65437
potato head,74341
head don,44336
don rickles,26500
rickles hamm,81384
hamm john,43293
john ratzenberger,51239
ratzenberger rex,77800
rex wallace,81298
wallace shawn,104987
shawn slinky,87452
slinky dog,89319
dog jim,26246
jim varney,50981
varney movie,103626
movie new,64786
new characters,66758
characters bulleye,14892
bulleye weezy,12250
weezy don,106990
don like,26461
like forced,56233
forced feed,37387
feed weezy,34415
weezy character,106989
character really,14758
really came,78418
came original,12715
original movie,69199
movie check,64380
check scene,15454
scene woody,84176
woody fixed,108259
fixed toy,36643
toy repairman,99942
repairman notice,80230
notice toy,67626
repairman short,80231
short film,87739
film pixar,35709
pixar geri,72531
geri game,39597
game acting,38946
acting pretty,1838
pretty good,75123
good joan,41125
cusack bit,21210
bit annoying,9766
annoying character,4933
character story,14795
story written,93128
written dramatic,109456
dramatic emotional,27048
emotional feel,28898
feel film,34463
film gotten,35513
gotten better,41643
better highlight,9331
highlight story,45282
story jesse,92908
jesse just,50921
just tears,52217
tears montage,96316
montage told,63791
told best,99356
best songs,9202
songs disney,90180
disney history,25663
history somebody,45628
somebody love,90043
love sung,58965
sung sarah,94570
sarah mclachlan,83336
mclachlan huge,61488
huge randy,46939
randy newman,77509
newman fan,66937
fan song,33549
song works,90171
works humors,108579
humors works,47220
works like,108583
like film,56218
film mocks,35648
mocks old,63343
old films,68520
films tv,36189
tv shows,101450
shows like,88119
like star,56581
star wars,91685
wars howdy,105508
howdy dowdy,46867
dowdy pop,26738
pop culture,73909
culture references,21094
references allow,79328
allow adults,4044
adults jokes,3120
jokes kids,51369
kids miss,52810
miss kids,63094
kids blast,52775
blast watching,10077
watching animated,106150
animated adventure,4764
adventure movie,3165
movie plot,64836
plot oriented,73337
oriented kids,69119
kids love,52808
love fun,58815
fun visuals,38475
visuals break,104588
break taking,11362
taking action,95796
action challenging,1927
challenging eyes,14273
eyes actually,32494
actually really,2574
really liked,78557
liked secret,56756
secret villain,85419
villain certainly,104299
certainly didn,14151
didn coming,24456
coming time,17820
time saw,98874
saw movie,83607
movie thought,65046
thought motivation,98142
motivation sense,64109
sense kinda,86036
kinda feel,53101
feel sorry,34537
sorry fact,90347
fact loved,32753
loved played,59063
played gave,72913
gave different,39214
different psychology,24721
psychology toys,76440
toys museum,99955
museum closest,65634
closest thing,16861
thing love,97455
love felt,58808
felt course,34740
course going,19995
going isn,40722
isn going,50398
going sympathy,40804
sympathy woody,95579
woody wanting,108271
wanting return,105302
return andy,80835
andy movie,4649
movie isn,64680
isn toddlers,50454
toddlers let,99335
let straight,55389
straight time,93259
time parent,98822
parent better,70182
better child,9292
child mature,15652
mature aged,61271
aged point,3433
point deemed,73530
deemed right,22627
right watch,81649
watch large,105828
large noises,54159
noises large,67275
large yelling,54170
yelling visual,109991
visual effects,104561
effects hurt,28341
hurt toddler,47342
toddler eyes,99333
eyes pg,32522
pg rating,71960
rating people,77745
people really,71149
really wrong,78715
wrong film,109552
film just,35582
just great,51958
great watch,42221
watch check,105734
check haven,15444
haven watch,44170
scam,83956
apparently,5273
scary,84024
blair,10008
witch,107766
project,75980
famous,33402
cheaply,15413
using,103250
hand,43319
held,44767
cameras,12795
sure,94903
wearing,106841
brown,11984
trousers,100757
entering,29835
cinema,16038
local,57716
tricked,100530
showing,87958
crap,20198
badly,7654
fooled,37303
clearly,16520
fake,33038
zero,110320
scares,83997
wasn,105549
horror,46509
art,5851
students,93678
mistaking,63246
noise,67266
scare,83976
cat,13770
xena,109688
frightened,38278
containing,19017
atoms,6381
scam apparently,83957
apparently scary,5297
scary film,84034
film called,35299
called blair,12582
blair witch,10009
witch project,107774
project famous,75984
famous fact,33410
fact cheaply,32704
cheaply using,15414
using hand,103257
hand held,43333
held video,44782
video cameras,104047
cameras like,12797
like really,56491
really really,78619
really scary,78634
scary fact,84033
fact scary,32780
scary best,84025
best make,9158
make sure,59983
sure wearing,94996
wearing brown,106842
brown trousers,11996
trousers entering,100758
entering cinema,29836
cinema thought,16085
thought going,98112
going film,40699
film local,35611
local cinema,57719
cinema tricked,16090
tricked showing,100535
showing crap,87968
crap film,20209
film badly,35262
badly fooled,7659
fooled clearly,37304
clearly fake,16531
fake version,33055
version zero,103936
zero scares,110337
scares fact,83999
fact wasn,32804
wasn horror,105590
horror film,46523
film bad,35261
bad film,7514
film art,35250
art students,5901
students mistaking,93684
mistaking noise,63247
noise art,67267
art couldn,5863
couldn scare,19787
scare cat,83977
cat xena,13777
xena frightened,109689
frightened containing,38280
containing atoms,19018
dogma,26259
kevin,52639
smith,89626
controversial,19294
smartly,89565
comedy,17481
jabs,50554
catholic,13857
church,15979
religion,79886
general,39346
cult,21055
classic,16372
college,17171
raved,77817
dogma kevin,26263
kevin smith,52648
smith controversial,89630
controversial films,19297
films smartly,36173
smartly written,89569
written comedy,109447
comedy takes,17604
takes jabs,95757
jabs catholic,50555
catholic church,13858
church religion,15984
religion general,79891
general cult,39349
cult classic,21056
classic friends,16393
friends college,38181
college raved,17183
tad,95656
funny,38544
somewhat,90060
popular,73949
sex,87062
ya,109694
high,45193
taste,96105
comes,17628
packed,69899
philosophically,72030
honest,46073
insightful,49194
delves,23024
belief,8719
does,25962
demand,23031
acquired,1631
intellect,49471
maybe,61320
virtue,104508
certain,14102
acumen,2628
order,69041
effectively,28306
enjoy,29572
boring,10894
ish,50337
provoking,76364
ridiculously,81483
amusing,4546
completely,18265
ing,48982
hilarious,45356
thinkers,97917
wry,109649
ironic,50255
humor,47128
easily,28000
favorable,34177
comedies,17458
isn tad,50450
tad funny,95659
funny kevin,38626
smith best,89627
best movie,9162
movie dogma,64482
dogma somewhat,26264
somewhat popular,90087
popular movie,73961
dogma isn,26262
isn just,50410
just sex,52168
sex crap,87074
crap jokes,20215
jokes ya,51408
ya high,109696
high taste,45252
taste comes,96107
comes packed,17667
packed philosophically,69914
philosophically honest,72031
honest insightful,46087
insightful story,49197
story delves,92801
delves religion,23026
religion belief,79888
belief dogma,8720
dogma does,26260
does demand,25996
demand acquired,23032
acquired intellect,1632
intellect maybe,49472
maybe good,61346
good virtue,41326
virtue certain,104509
certain acumen,14103
acumen order,2629
order best,69042
best effectively,9105
effectively enjoy,28310
enjoy movie,29620
movie boring,64337
boring ish,10920
ish thought,50340
thought provoking,98163
provoking definitely,76369
definitely boring,22764
ish ridiculously,50338
ridiculously amusing,81484
amusing completely,4550
completely ing,18303
ing hilarious,48988
hilarious jokes,45387
jokes thinkers,51405
thinkers dogma,97918
dogma wry,26265
wry ironic,109651
ironic sense,50262
sense humor,86029
humor really,47191
really love,78567
love dogma,58781
dogma easily,26261
easily favorable,28007
favorable comedies,34178
realise,78220
fantasy,33716
respect,80575
laws,54588
monstrous,63786
machines,59460
steam,92216
powered,74456
need,66342
lots,58622
coal,16968
water,106375
desert,23476
shoveled,87907
magnets,59601
behave,8670
ones,68705
heroes,45048
necks,66333
cartoons,13434
realise film,78223
film fantasy,35465
fantasy kind,33732
kind fantasy,53024
fantasy respect,33742
respect certain,80580
certain laws,14119
laws monstrous,54591
monstrous machines,63787
machines steam,59465
steam powered,92219
powered need,74459
need lots,66391
lots coal,58627
coal lots,16969
lots water,58651
water did,106379
did come,24261
come desert,17347
desert shoveled,23477
shoveled magnets,87908
magnets behave,59602
behave like,8673
like ones,56439
ones heroes,68717
heroes necks,45058
necks cartoons,66334
looking,58173
imdb,47957
reviews,81123
strange,93276
outdated,69406
2005,496
2006,503
reviewers,81080
seen,85588
50,793
100,116
episodes,30443
having,44173
note,67563
610,843
strong,93510
world,108606
writing,109326
review,80959
hope,46236
provide,76316
valuable,103466
insight,49181
series,86347
convince,19382
try,100969
spoiler,91162
free,37967
possible,74221
looking imdb,58199
imdb reviews,47984
reviews strange,81211
strange ones,93296
ones quite,68722
quite outdated,77214
outdated written,69410
written 2005,109427
2005 2006,497
2006 actually,504
actually reviewers,2581
reviewers seen,81104
seen 50,85592
50 100,794
100 episodes,128
episodes having,30508
having said,44238
said note,83138
note seen,67580
seen 610,85594
610 episodes,844
episodes movies,30530
movies strong,65342
strong world,93560
world film,108669
film day,35366
day writing,21972
writing review,109395
review hope,80997
hope review,46307
review provide,81022
provide valuable,76329
valuable insight,103468
insight series,49192
series convince,86423
convince watch,19386
watch try,105948
try spoiler,101016
spoiler free,91166
free possible,37975
watched,105984
anime,4825
piece,72278
finding,36340
difficult,24785
wish,107700
similar,88464
arcs,5593
feels,34649
journey,51526
luffy,59298
pirate,72477
king,53128
watched lot,106061
lot anime,58459
anime piece,4845
piece kind,72309
kind watching,53096
watching episodes,106192
episodes finding,30495
finding really,36354
really difficult,78450
difficult enjoy,24790
enjoy anime,29575
anime wish,4855
wish anime,107704
anime similar,4850
similar piece,88484
piece just,72308
just forget,51932
forget arcs,37492
arcs characters,5594
characters feels,14983
feels like,34661
like journey,56337
journey luffy,51539
luffy piece,59299
piece pirate,72315
pirate king,72478
underrated,102111
given,40150
including,48507
lost,58389
prison,75364
shield,87548
wire,107667
walking,104946
dead,22076
dexter,24004
non,67318
dark,21624
addicting,2806
angel,4664
wished,107738
continued,19156
seasons,85198
line,56906
intriguing,49938
perfect,71284
element,28536
especially,30780
intro,49963
music,65644
favorite,34185
finish,36459
episode,30206
bet,9237
definitely underrated,22833
underrated series,102116
series seen,86644
seen series,85748
series good,86499
good easily,41036
easily given,28009
given rating,40196
rating watched,77762
watched series,106087
series including,86524
including lost,48522
lost prison,58428
prison break,75368
break shield,11358
shield wire,87551
wire walking,107669
walking dead,104949
dead dexter,22090
dexter non,24012
non dark,67325
dark emotional,21642
emotional addicting,28885
addicting angel,2807
angel wished,4674
wished series,107739
series continued,86421
continued seasons,19166
seasons story,85255
story line,92930
line intriguing,56941
intriguing perfect,49951
perfect element,71304
element series,28549
series perfect,86587
perfect especially,71308
especially intro,30825
intro music,49970
music favorite,65678
favorite music,34225
music definitely,65670
definitely dark,22776
dark addicting,21625
addicting music,2811
music like,65698
like seasons,56535
seasons watch,85262
watch end,105768
end finish,29128
finish episode,36467
episode bet,30224
bet agree,9238
agree angel,3572
angel best,4666
best series,9197
links,57099
buffy,12156
crossovers,20890
tie,98497
ins,49114
similarities,88491
start,91791
noticeable,67629
progressed,75950
darker,21684
plots,73403
heavier,44675
entirely,30063
times,98996
audiences,6723
desire,23567
gritty,42478
shy,88244
away,7073
harsher,43964
aspects,6109
life,55653
favoured,34256
comedic,17434
arching,5585
themes,97303
fight,35023
darkness,21695
positions,74164
path,70611
visible,104519
seeking,85558
salvation,83233
brilliant,11561
carried,13319
comics,17743
sorely,90327
missed,63113
angel links,4672
links buffy,57101
buffy crossovers,12158
crossovers tie,20892
tie ins,98501
ins similarities,49116
similarities start,88496
start noticeable,91844
noticeable seasons,67630
seasons progressed,85249
progressed characters,75952
characters darker,14920
darker plots,21689
plots heavier,73417
heavier watching,44676
watching entirely,106190
entirely times,30081
times progressed,99070
progressed audiences,75951
audiences desire,6727
desire darker,23571
darker gritty,21688
gritty version,42495
version tv,103923
shows don,88076
don shy,26510
shy away,88246
away harsher,7117
harsher aspects,43965
aspects life,6116
life wire,55868
wire shows,107668
shows favoured,88088
favoured angel,34257
angel comedic,4667
comedic episodes,17441
episodes arching,30453
arching themes,5586
themes dark,97308
dark fight,21648
fight darkness,35030
darkness forced,21698
forced positions,37397
positions right,74167
right path,81614
path isn,70615
isn visible,50459
visible seeking,104521
seeking salvation,85565
salvation brilliant,83234
brilliant carried,11569
carried comics,13321
comics sorely,17762
sorely missed,90329
spin,91049
ease,27989
worth,108926
got,41485
tone,99477
season,85014
bufyy,12164
slow,89344
starter,91931
second,85315
started,91878
little,57258
admit,2972
thats,97153
low,59169
budget,12108
casting,13716
scripts,84915
fantastic,33647
joss,51511
whedon,107249
stick,92404
loved buffy,59009
buffy sure,12163
sure watch,94993
watch spin,105923
spin angel,91050
angel let,4671
let ease,55318
ease worth,27993
worth watch,108964
watch got,105800
got different,41516
different tone,24750
tone buffy,99480
buffy darker,12159
darker darker,21686
darker season,21690
season like,85110
like bufyy,56069
bufyy slow,12165
slow starter,89379
starter second,91933
second season,85355
season started,85163
started way,91930
way like,106583
like buffy,56068
buffy feel,12161
feel little,34496
little admit,57260
admit thats,2997
thats love,97164
love feel,58806
feel low,34499
low budget,59172
budget casting,12116
casting god,13730
god scripts,40514
scripts fantastic,84917
fantastic especially,33664
especially ones,30843
ones written,68733
written joss,109483
joss whedon,51517
whedon stick,107256
stick great,92411
great episode,42009
episode season,30387
hate,44009
nickelodeon,67059
spongebob,91224
went,107062
awesome,7196
atrocious,6384
kill,52846
writer,109219
worked,108487
hate new,44039
new nickelodeon,66836
nickelodeon especially,67063
especially new,30841
new spongebob,66866
spongebob went,91228
went awesome,107067
awesome atrocious,7201
atrocious want,6390
want kill,105138
kill writer,52874
writer worked,109260
pains,70000
squarepants,91375
used,103144
kid,52704
growing,42642
witty,107821
quirky,77112
eighteen,28464
grew,42344
gone,40885
niece,67080
recently,78967
shocked,87624
truly,100853
disgusting,25569
scenarios,84074
weird,107005
gross,42512
outright,69468
inappropriate,48431
young,110122
believe,8774
saturday,83454
morning,63953
adult,3074
swim,95494
absolutely,1240
appalled,5250
changed,14401
effort,28396
ir,50214
trying,101028
cater,13847
audience,6633
recent,78946
pains spongebob,70002
spongebob squarepants,91227
squarepants used,91376
used watch,103198
watch time,105943
time kid,98758
kid growing,52713
growing episodes,42647
episodes great,30505
great witty,42226
witty fun,107829
fun quirky,38458
quirky humor,77123
humor eighteen,47157
eighteen loved,28465
loved grew,59033
grew gone,42353
gone watched,40918
watched niece,106070
niece times,67084
times recently,99072
recently shocked,78991
shocked episodes,87630
episodes truly,30579
truly disgusting,100871
disgusting scenarios,25577
scenarios weird,84079
weird gross,107014
gross outright,42520
outright inappropriate,69473
inappropriate young,48437
young kids,110170
kids watch,52838
watch really,105892
really believe,78408
believe saturday,8864
saturday morning,83456
morning cartoons,63957
cartoons new,13448
spongebob episodes,91226
episodes adult,30447
adult swim,3096
swim absolutely,95495
absolutely appalled,1244
appalled changed,5251
changed don,14405
don know,26457
know effort,53415
effort ir,28403
ir trying,50215
trying cater,101038
cater new,13850
new audience,66742
audience know,6676
know wouldn,53571
wouldn let,109031
let children,55310
children watch,15732
watch recent,105893
recent episodes,78949
sixth,88995
ve,103659
able,1086
gasp,39148
worthy,108975
twist,101563
near,66233
sort,90368
deal,22188
remember,80035
jolt,51417
shock,87615
realising,78234
truth,100937
situation,88944
recapture,78920
feeling,34565
sixth sense,88997
sense movies,86042
movies ve,65368
ve seen,103750
seen time,85770
time going,98711
going able,40637
able watch,1149
watch way,105966
way gasp,106548
gasp worthy,39152
worthy twist,108997
twist near,101578
near end,66240
end sense,29203
sense sort,86066
sort time,90407
time deal,98635
deal remember,22211
remember actually,80038
actually did,2494
did gasp,24299
gasp feel,39149
feel jolt,34487
jolt shock,51418
shock watching,87623
watching cinema,106169
cinema realising,16071
realising truth,78236
truth situation,100954
situation recapture,88969
recapture feeling,78921
feeling watching,34626
watching film,106205
film lot,35616
lot watching,58609
kubrick,53771
passed,70479
read,77948
newspaper,66947
struck,93581
sadness,83050
explain,32125
mind,62624
12,183
barely,7894
remember kubrick,80054
kubrick passed,53776
passed away,70480
away read,7157
read morning,77989
morning newspaper,63963
newspaper struck,66952
struck deep,93583
deep sadness,22666
sadness couldn,83051
couldn explain,19767
explain mind,32134
mind 12,62625
12 years,199
years old,109918
old time,68598
time barely,98582
barely seen,7911
seen films,85652
green,42299
mile,62524
green mile,42308
mile movie,62527
shawshank,87453
redemption,79262
possibly,74259
frank,37904
darabont,21601
overload,69643
emotions,28944
experienced,32069
hours,46688
lasts,54225
laughed,54426
cried,20618
touched,99804
hasn,43988
heard,44470
flawless,36774
incredible,48614
hear,44454
convincing,19397
script,84825
moments,63547
incredibly,48655
poignant,73503
heartfelt,44608
human,46998
unpretentious,102790
help,44860
adore,3044
strangle,93322
hardly,43875
emotive,28968
shawshank redemption,87454
redemption possibly,79264
possibly favorite,74267
favorite movie,34223
movie seen,64928
seen movies,85703
ve certainly,103669
certainly seen,14173
seen lot,85691
lot feel,58499
feel did,34450
did feeling,24294
feeling comes,34572
comes watching,17688
watching frank,106211
frank darabont,37906
darabont movie,21602
movie couldn,64426
couldn possibly,19781
possibly explain,74266
explain overload,32136
overload emotions,69645
emotions experienced,28951
experienced hours,32072
hours lasts,46716
lasts laughed,54226
laughed felt,54432
felt emotions,34748
emotions character,28946
character cried,14595
cried movies,20621
movies touched,65360
touched like,99806
like say,56528
say acting,83668
acting hasn,1786
hasn said,43996
said isn,83126
isn heard,50403
heard flawless,44482
flawless incredible,36778
incredible did,48625
did hear,24315
hear right,44465
right absolutely,81527
absolutely think,1306
think movie,97796
movie wasn,65111
wasn convincing,105569
convincing script,19405
script funny,84855
funny moments,38643
moments incredibly,63575
incredibly deep,48666
deep poignant,22658
poignant heartfelt,73508
heartfelt characters,44609
characters human,15019
human unpretentious,47054
unpretentious help,102791
help adore,44863
adore like,3051
like strangle,56591
strangle villain,93323
villain right,104324
right green,81575
movie hardly,64616
hardly forget,43880
forget possibly,37511
possibly forget,74270
forget emotive,37498
emotive story,28970
ignored,47769
simpson,88666
fans,33587
simply,88588
simpsons,88668
ignored passed,47773
passed old,70484
old simpson,68584
simpson fans,88667
fans simply,33630
simply isn,88625
isn simpsons,50443
school,84407
age,3382
dawson,21884
creek,20553
outside,69481
teenagers,96500
featured,34369
avoided,7000
incomprehensible,48567
lectures,54978
span,90663
freaks,37951
geeks,39308
supposed,94834
antithesis,5097
title,99218
tag,95663
rest,80680
lines,56999
typical,101702
80s,911
teensploitation,96534
intelligent,49506
genuinely,39558
real,78086
stereotypes,92328
gives,40218
authentic,6798
easy,28052
mistake,63207
names,65989
dismissive,25630
sarcastic,83353
man,60340
words,108315
ken,52565
constantly,18947
fighting,35060
couple,19907
daniel,21563
kim,52993
ahem,3637
awkward,7328
geek,39298
despite,23654
focusing,37108
titular,99269
cliques,16736
covers,20089
facets,32661
classroom,16449
regardless,79476
social,89813
standing,91587
encounter,29057
include,48481
romantic,82291
relationships,79724
begin,8550
initial,49031
exposures,32293
drugs,27447
alcohol,3841
overarching,69595
theme,97274
discover,25466
belong,8929
hit,45646
stride,93445
carded,13098
discarded,25434
particularly,70328
reveals,80910
unfortunate,102362
friendships,38264
merely,62133
confidence,18598
building,12182
stepping,92317
stones,92547
bigger,9611
lasted,54211
portrait,74047
experience,32026
complete,18219
drawback,27110
reason,78726
hilarity,45427
authenticity,6809
hits,45692
false,33141
deserves,23505
list,57137
high school,45242
school popular,84448
popular tv,73974
tv people,101428
people age,70948
age dawson,3392
dawson creek,21885
creek outside,20556
outside looking,69491
looking kind,58204
kind teenagers,53091
teenagers series,96508
series featured,86479
featured avoided,34371
avoided thought,7004
thought incomprehensible,98125
incomprehensible lectures,48568
lectures span,54980
span freaks,90666
freaks geeks,37954
geeks supposed,39312
supposed antithesis,94839
antithesis shows,5098
like dawson,56138
creek came,20554
came thought,12732
thought title,98189
title like,99234
like tag,56606
tag line,95665
line high,56936
school like,84437
like rest,56508
rest lines,80700
lines typical,57067
typical 80s,101704
80s teensploitation,923
teensploitation movie,96535
movie instead,64669
instead got,49349
got intelligent,41551
intelligent heartfelt,49515
heartfelt genuinely,44612
genuinely funny,39563
funny best,38564
best real,9185
real instead,78146
instead stereotypes,49377
stereotypes freaks,92333
geeks gives,39310
gives characters,40224
characters authentic,14873
authentic easy,6799
easy mistake,28069
mistake names,63220
names names,66003
names similar,66006
similar people,88483
people grew,71054
