,0
life love,51652
love seemingly,54513
seemingly unrequited,79435
unrequited joined,95001
joined interesting,47623
interesting premise,46235
premise location,69612
location work,53473
work paint,100230
paint portrait,65045
portrait hearts,68857
hearts joined,41538
joined levels,47625
levels realize,51370
realize potential,72871
potential deep,69144
deep genuine,21334
genuine feelings,36962
feelings quite,32268
quite sure,71798
sure left,87763
left imaginations,50979
imaginations answers,44634
answers questions,4396
questions love,71613
1963,341
mcqueen,56898
starred,84837
immortal,44780
escape,28851
recall,73350
admiration,2447
steadfast,85249
courage,18793
allied,3463
prisoners,70148
failed,30787
attempts,5728
chicken,14534
run,76732
reminder,74454
basis,7250
heroic,41966
light,51783
rocky,76053
flying,34591
rooster,76409
believed,7979
escaped,28871
rigors,75754
performing,66584
circus,15142
brings,10697
farm,31660
discovers,23906
egg,26856
laying,50641
hen,41833
problem,70280
mrs,60864
tweedy,93818
tony,91994
haygarth,41216
miranda,58388
richardson,75506
planning,67649
convert,18183
modernizing,58840
demands,21700
teach,88952
fly,34578
easilly,26384
recommended,73566
seeking,79412
1963 late,342
late steve,50310
steve mcqueen,85452
mcqueen starred,56899
starred immortal,84840
immortal film,44781
film great,33162
great escape,39127
escape seen,28867
seen recall,79576
recall great,73352
great admiration,39061
admiration steadfast,2450
steadfast courage,85250
courage took,18801
took allied,92005
allied prisoners,3464
prisoners continue,70149
continue trying,18012
trying escape,93398
escape despite,28856
despite failed,22192
failed attempts,30789
attempts movie,5735
movie chicken,59683
chicken run,14540
run comedic,76739
comedic reminder,16312
reminder courage,74455
courage basis,18795
basis characters,7251
characters seen,14091
seen heroic,79512
heroic light,41967
light mel,51801
gibson easily,37266
easily recognized,26412
recognized voice,73516
voice rocky,96637
rocky flying,76054
flying rooster,34596
rooster believed,76410
believed escaped,7980
escaped rigors,28872
rigors performing,75755
performing circus,66586
circus unfortunately,15144
unfortunately escape,94646
escape brings,28853
brings chicken,10701
chicken farm,14536
farm discovers,31662
discovers ginger,23910
ginger egg,37334
egg laying,26858
laying hen,50643
hen trying,41835
trying freedom,93402
freedom friends,35532
friends problem,35748
problem mr,70304
mr mrs,60853
mrs tweedy,60870
tweedy tony,93819
tony haygarth,91997
haygarth miranda,41217
miranda richardson,58390
richardson planning,75508
planning convert,67651
convert egg,18184
egg farm,26857
farm chicken,31661
chicken pot,14539
pot pie,69131
pie producing,67179
producing industry,70460
industry plan,45429
plan modernizing,67601
modernizing place,58841
place ginger,67485
ginger demands,37333
demands rocky,21702
rocky teach,76055
teach chicken,88953
chicken fly,14537
fly transition,34584
transition delightful,92604
delightful film,21589
film young,33613
young old,101798
old alike,63628
alike easilly,3394
easilly recommended,26385
recommended seeking,73572
seeking family,79415
family entertainment,31087
girlfriends,37475
junk,47989
optimistic,64141
gotten,38820
progressed,70628
blatantly,9108
rips,75803
despise,22174
obnoxious,63058
progresses,70631
stupid,86728
jeopardize,47236
joan,47388
tracee,92385
ellis,27121
ross,76469
steady,85256
relationship,74009
save,77418
maya,56715
wilkes,99255
brooks,10884
darnell,20458
drives,25747
nuts,62992
strung,86549
antics,4467
seacy,78953
persia,66677
flaws,34361
scatterbrained,78024
depend,21853
likely,52562
plus,68290
heritage,41886
toni,91974
childs,14686
marie,56118
jones,47739
reprehensible,74648
insufferable,45943
digger,23265
todd,91830
garrett,36551
jason,47118
ecstatic,26540
idiot,44407
sympathy,88352
loathsome,53433
tramp,92565
dent,21803
reginald,73866
hayes,41214
moronic,59337
horn,43218
dog,24744
impossible,44918
ruins,76688
decent,21108
boss,9967
anne,4259
johnson,47605
running,76785
digging,23269
centered,13120
trollop,93048
keesha,48695
sharpe,81005
financial,33952
pluss,68311
chasing,14297
donna,25095
scott,78580
khalil,48831
khan,48833
smart,82907
till,91167
fool,34812
disgusted,23997
stuck,86563
eternally,29057
forgets,35002
pose,68946
santa,77294
claus,15367
claws,15380
jabari,46908
mad,54969
stomach,85604
imaginary,44615
cater,12941
tales,88702
mentally,57461
stable,84544
wonder,99860
poisonous,68518
deal,20880
feeds,32102
harmful,40843
tall,88786
ll admit,53315
admit girlfriends,2480
girlfriends didn,37477
didn look,22984
look bad,53722
bad episodes,6615
episodes im,28672
im sure,44579
sure watched,87811
watched junk,97886
junk seasons,47993
seasons guess,79100
guess just,39756
just optimistic,48309
optimistic gotten,64142
gotten better,38822
better progressed,8494
progressed didn,70629
didn times,23009
times blatantly,91543
blatantly rips,9110
rips elements,75804
elements sex,27010
sex city,80679
city review,15194
review ll,75197
ll state,53390
state despise,85106
despise characters,22175
characters pretty,14059
pretty obnoxious,69886
obnoxious progresses,63062
progresses hard,70635
hard like,40731
like pretty,52313
pretty stupid,69903
stupid things,86797
things jeopardize,90198
jeopardize lives,47237
lives joan,53236
joan clayton,47389
clayton tracee,15388
tracee ellis,92386
ellis ross,27122
ross steady,76470
steady relationship,85260
relationship man,74031
man save,55853
save life,77426
life maya,51656
maya wilkes,56718
wilkes golden,99256
golden brooks,38143
brooks doesn,10885
doesn know,24697
know wants,49642
wants darnell,97259
darnell drives,20459
drives viewers,25757
viewers nuts,96206
nuts high,62995
high strung,42142
strung antics,86550
antics lynn,4473
lynn seacy,54900
seacy persia,78954
persia white,66678
white likable,99061
likable character,51858
character flaws,13658
flaws does,34366
does know,24542
wants men,97275
men women,57420
women drives,99769
drives insane,25751
insane scatterbrained,45704
scatterbrained people,78025
people depend,66027
depend likely,21855
likely fail,52567
fail plus,30783
plus typical,68308
typical likable,94020
character mixed,13719
mixed heritage,58687
heritage toni,41888
toni childs,91975
childs jill,14687
jill marie,47341
marie jones,56120
jones reprehensible,47752
reprehensible characters,74650
characters matter,14020
matter fact,56623
fact probably,30702
probably insufferable,70233
insufferable character,45944
character sitcom,13783
sitcom history,82319
history high,42419
class gold,15283
gold digger,38126
digger puts,23266
puts poor,71392
poor todd,68705
todd garrett,91831
garrett jason,36552
jason pace,47134
pace hell,64874
hell took,41707
took court,92012
court ecstatic,18892
ecstatic unfortunately,26541
unfortunately idiot,94652
idiot feel,44410
feel sympathy,32192
sympathy loathsome,88359
loathsome tramp,53435
tramp dropped,92566
dropped case,25789
case william,12618
william dent,99267
dent reginald,21804
reginald hayes,73867
hayes likable,41215
character moronic,13723
moronic horn,59340
horn dog,43219
dog ways,24769
ways makes,98508
makes virtually,55545
virtually impossible,96461
impossible like,44925
like ruins,52355
ruins decent,76690
decent relationship,21136
relationship boss,74011
boss played,9980
played anne,67778
anne marie,4265
marie johnson,56119
johnson pig,47609
pig constantly,67260
constantly running,17863
running gold,76795
gold digging,38127
digging self,23271
self centered,79709
centered trollop,13125
trollop monica,93049
monica keesha,59088
keesha sharpe,48696
sharpe love,81006
love financial,54415
financial level,33954
level pluss,51347
pluss episode,68312
episode episode,28522
episode wasted,28614
wasted chasing,97578
chasing donna,14300
donna williams,25096
williams jill,99283
jill scott,47343
scott know,78591
know wouldn,49650
wouldn worked,100802
worked darnell,100283
darnell wilkes,20460
wilkes khalil,99257
khalil khan,48832
khan somewhat,48835
somewhat smart,83410
smart till,82945
till realize,91179
realize fool,72860
fool maya,34814
maya long,56717
long plenty,53628
plenty episodes,68046
episodes make,28683
make disgusted,55268
disgusted episode,23999
episode stuck,28598
stuck mind,86567
mind eternally,58107
eternally episode,29058
episode william,28619
william forgets,99270
forgets pose,35004
pose santa,68947
santa claus,77296
claus satan,15370
satan claws,77349
claws jabari,15381
jabari girls,46909
girls mad,37507
mad sick,54976
sick stomach,81807
stomach know,85609
know santa,49590
claus imaginary,15369
imaginary character,44616
character going,13668
going angry,37924
angry william,4111
william doesn,99269
doesn cater,24649
cater fairy,12942
fairy tales,30881
tales little,88705
little boy,52998
boy needs,10145
needs fed,61798
fed truth,32077
truth order,93302
order grow,64184
grow mentally,39628
mentally stable,57465
stable adult,84545
adult insane,2593
insane wonder,45708
wonder kids,99878
kids grow,48956
grow self,39633
self destructive,79714
destructive fed,22278
fed poisonous,32075
poisonous fairy,68519
tales lives,88706
lives deal,53218
deal reality,20898
reality black,72806
black parent,9032
parent feeds,65250
feeds kids,32103
kids harmful,48958
harmful tall,40844
tall tales,88794
tales needs,88709
needs locked,61805
locked rest,53491
rest natural,74940
natural lives,61503
range,72057
beginners,7695
mistakes,58609
packed,64948
raging,71923
blunt,9353
plagiarizing,67560
klingon,49333
obviously,63164
menacing,57422
giving,37615
travolta,92725
tenor,89484
pat,65628
force,34862
empathetically,27361
shoulder,81436
idiots,44427
training,92552
pilots,67324
bunch,11335
ignorant,44468
quasi,71536
neanderthals,61617
flight,34468
simulator,82158
begin start,7685
start rolling,84973
rolling eyes,76242
wide range,99124
range beginners,72060
beginners mistakes,7696
mistakes packed,58616
packed script,64961
script raging,78885
raging blunt,71924
blunt plagiarizing,9357
plagiarizing klingon,67561
klingon look,49335
look maybe,53774
maybe laughing,56755
laughing fact,50498
fact obviously,30694
obviously thought,63197
thought alien,90681
alien menacing,3358
menacing giving,57423
giving john,37633
john travolta,47595
travolta soft,92728
soft tenor,83250
tenor line,89485
line definitely,52697
definitely pat,21487
pat air,65629
air force,3154
force empathetically,34867
empathetically shoulder,27362
shoulder man,81437
man feel,55768
like idiots,52149
idiots years,44450
years years,101621
years training,101608
training pilots,92556
pilots needed,67326
needed bunch,61768
bunch ignorant,11350
ignorant quasi,44471
quasi neanderthals,71537
neanderthals hours,61618
hours flight,43522
flight simulator,34473
agree,3039
poster,69109
specifically,84033
wish,99504
continued,18015
jessica,47282
alba,3263
agree previous,3056
previous poster,69971
poster said,69113
said needed,77090
needed better,61764
better writers,8551
writers specifically,101034
specifically better,84035
better dialogue,8412
dialogue writers,22636
writers loved,101024
loved wish,54639
wish continued,99507
continued seasons,18019
seasons felt,79097
felt jessica,32362
jessica alba,47283
alba did,3266
did excellent,22766
excellent convincing,29460
convincing job,18221
job acting,47398
acting given,1565
angel,4033
ended,27618
promising,70707
began,7637
second,79146
dark angel,20372
angel fun,4037
fun exciting,35959
exciting beginning,29619
beginning season,7734
season ended,79023
ended thought,27649
thought promising,90779
promising future,70712
future began,36294
began second,7645
second final,79166
final season,33877
season just,79041
just awful,48037
opening,63953
inertia,45439
closing,15751
pulse,71187
pounding,69186
bravura,10333
vin,96333
cgi,13253
serve,80437
opening crash,63957
crash scene,19132
scene classic,78064
classic does,15307
does mess,24559
mess laws,57609
laws inertia,50608
inertia closing,45440
closing scene,15753
scene pulse,78130
pulse pounding,71189
pounding sci,69187
fi horror,32571
horror bravura,43310
bravura performance,10334
performance vin,66500
vin diesel,96335
diesel cgi,23067
cgi effects,13265
effects serve,26776
serve plot,80441
plot way,68234
wars,97424
ep,28448
garnered,36549
inspiration,45783
thirsty,90607
creatures,19348
cleverly,15492
displayed,24140
fleeting,34386
debate,21022
worse,100588
1979,371
decide,21163
anywhoo,4537
deceptively,21160
whale,98937
esquire,28977
relentless,74154
unstoppable,95031
order crash,64175
crash landing,19131
landing star,50121
star wars,84798
wars ep,97433
ep garnered,28449
garnered inspiration,36550
inspiration blood,45784
blood thirsty,9267
thirsty creatures,90608
creatures cleverly,19350
cleverly displayed,15493
displayed dark,24141
dark fleeting,20387
fleeting scenes,34387
scenes saw,78287
saw debate,77517
debate species,21027
species worse,84027
worse 1979,100589
1979 alien,372
alien guys,3354
guys decide,40039
decide anywhoo,21164
anywhoo love,4538
love deceptively,54388
deceptively sweet,21162
sweet whale,88242
whale esquire,98939
esquire sounds,28979
sounds relentless,83772
relentless large,74156
large unstoppable,50223
yup,101889
survivor,88074
date,20488
emmy,27245
awards,6210
nominations,62527
comments,16804
numbered,62947
usually,95416
wanna,97015
coz,18965
gabon,36354
starting,85039
samoan,77216
picturisation,67156
award,6193
nominee,62533
host,43387
jeff,47182
barrot,7067
yup right,101890
right survivor,75713
survivor best,88076
best reality,8286
reality ve,72846
seen till,79614
till date,91172
date quite,20498
quite surprised,71800
surprised didn,87905
didn feature,22956
feature year,32029
year emmy,101427
emmy awards,27247
awards nominations,6218
nominations read,62532
read comments,72458
comments survivor,16843
survivor odd,88078
odd numbered,63292
numbered seasons,62949
seasons usually,79113
usually good,95428
good wanna,38504
wanna say,97023
say don,77664
don agree,24945
agree coz,3042
coz survivor,18966
survivor 17,88075
17 gabon,248
gabon simply,36355
simply awesome,82075
awesome just,6371
just starting,48403
starting season,85046
season 19,79000
19 samoan,288
samoan looking,77217
looking cool,53853
cool best,18259
thing survivor,90130
survivor picturisation,88079
picturisation natural,67157
natural scenery,61508
scenery diverse,78169
diverse cast,24332
cast emmy,12702
emmy award,27246
award winner,6202
winner year,99401
year nominee,101452
nominee best,62534
best host,8245
host jeff,43391
jeff barrot,47183
sixteen,82449
eighteen,26883
castaways,12800
stranded,86263
deserted,22040
island,46727
strangers,86295
brains,10267
brawns,10337
voted,96715
borneo,9953
ones,63834
pearl,65872
stars,84868
paulu,65761
guatemala,39733
vanuatu,95655
fiji,32785
thailand,89759
mates,56566
probst,70360
access,1273
master,56421
drill,25683
sergeant,80092
moderator,58797
rolled,76226
strong,86446
water,98145
cooler,18303
placing,67554
ratings,72295
started trend,85027
trend reality,92836
reality tv,72842
shows original,81671
original didn,64285
expect sixteen,29828
sixteen later,82450
later eighteen,50329
eighteen castaways,26884
castaways stranded,12801
stranded deserted,86264
deserted island,22041
island strangers,46737
strangers learn,86298
learn work,50803
work brains,100151
brains brawns,10268
brawns test,10338
test voted,89729
voted lose,96717
lose borneo,54005
borneo original,9954
original best,64263
best ones,8270
ones australia,63837
australia pearl,6007
pearl island,65873
island stars,46736
stars paulu,84897
paulu guatemala,65762
guatemala worst,39734
worst ones,100646
ones vanuatu,63873
vanuatu fiji,95656
fiji thailand,32786
thailand likable,89760
likable cast,51857
cast mates,12740
mates host,56569
jeff probst,47190
probst access,70361
access hollywood,1275
hollywood master,42711
master host,56431
host friend,43390
friend drill,35636
drill sergeant,25685
sergeant moderator,80093
moderator big,58798
big brother,8610
brother rolled,10931
rolled nineteen,76230
nineteen seasons,62440
seasons later,79102
later seasons,50356
seasons piece,79103
piece year,67238
2000 strong,467
strong water,86486
water cooler,98149
cooler talk,18305
talk used,88743
used goes,95268
goes strong,37901
strong placing,86468
placing tv,67557
tv ratings,93774
ratings year,72309
exact,29315
initial,45597
curiosity,19908
exist,29736
unkempt,94813
stink,85543
ladened,50002
roughshod,76522
bush,11462
spoon,84375
commit,16875
realize ve,72879
ve watching,95845
watching exact,97995
exact years,29319
years right,101591
right understand,75719
understand initial,94401
initial curiosity,45599
curiosity seeing,19912
seeing strangers,79392
strangers exist,86297
exist island,29740
island think,46738
think watching,90504
watching unkempt,98106
unkempt stink,94814
stink ladened,85545
ladened heroes,50003
heroes run,41961
run roughshod,76766
roughshod bush,76523
bush egg,11463
egg spoon,26859
spoon half,84378
half decade,40215
decade commit,21065
commit little,16880
little original,53070
original interesting,64316
essence,28982
flows,34557
rhythm,75433
thunderous,91086
waterfall,98162
crashing,19153
river,75875
leaving,50889
legacy,51024
honor,42958
strength,86360
conflict,17542
depth,21948
sadness,77013
endlessly,27723
ink,45628
dreams,25611
hope,43041
power,69210
strings,86421
pulling,71166
swept,88252
overwhelming,64808
beats,7461
drums,25859
fighting,32698
stance,84645
taken,88463
stirs,85562
soul,83705
breeze,10449
desert,22033
crouching,19681
tiger,91146
dragon,25357
academy,1210
essence life,28988
life flows,51606
flows water,34560
water rhythm,98158
rhythm love,75434
love thunderous,54543
thunderous waterfall,91087
waterfall crashing,98163
crashing unknown,19154
unknown journey,94823
journey river,47819
river flows,75876
flows end,34558
end leaving,27514
leaving legacy,50897
legacy story,51025
story honor,85933
honor strength,42963
strength passion,86369
passion conflict,65546
conflict depth,17543
depth tears,21968
tears sadness,89034
sadness flow,77016
flow endlessly,34545
endlessly heroes,27724
heroes fight,41945
fight death,32671
death inspiration,20973
inspiration ink,45785
ink gives,45630
gives dreams,37587
dreams hope,25617
hope freedom,43070
freedom power,35535
power emotion,69220
emotion strings,27280
strings pulling,86424
pulling heart,71170
heart swept,41505
swept away,88253
away overwhelming,6298
overwhelming tale,64813
tale love,88622
love loss,54470
loss legend,54054
legend tension,51049
tension beats,89491
beats thousand,7468
thousand drums,90845
drums fighting,25860
fighting stance,32713
stance taken,84646
taken beauty,88467
beauty music,7572
music stirs,61106
stirs soul,85563
soul like,83709
like gentle,52101
gentle breeze,36943
breeze desert,10450
desert crouching,22036
crouching tiger,19682
tiger hidden,91149
hidden dragon,42045
dragon winner,25364
winner academy,99392
academy awards,1213
awards true,6227
true vision,93192
vision cinema,96488
ask,5351
whoville,99103
likes,52589
grinch,39452
jim,47345
carrey,12467
lived,53186
north,62646
ask place,5360
place like,67494
like whoville,52501
whoville christmas,99104
christmas day,14904
day yes,20726
yes whoville,101719
whoville likes,99106
likes christmas,52591
christmas lot,14908
lot grinch,54168
grinch jim,39454
jim carrey,47348
carrey lived,12474
lived just,53192
just north,48301
north whoville,62653
whoville did,99105
did grinch,22784
grinch hated,39453
hated christmas,41001
christmas christmas,14901
christmas season,14911
jetting,47302
task,88864
fedex,32087
whizzer,99085
chuck,14943
noland,62503
kelly,48706
frears,35471
helen,41653
hunt,44037
disaster,23823
strikes,86403
plane,67606
crashes,19147
ocean,63249
managing,55957
sinking,82244
jet,47297
washed,97459
uninhabited,94719
comforts,16640
solitude,83331
daily,20174
live,53129
saved,77448
loses,54034
jetting important,47303
important task,44894
task fedex,88867
fedex whizzer,32088
whizzer chuck,99086
chuck noland,14952
noland leaves,62504
leaves girlfriend,50875
girlfriend kelly,37463
kelly frears,48708
frears helen,35472
helen hunt,41655
hunt just,44038
just christmas,48078
christmas disaster,14905
disaster strikes,23835
strikes flight,86406
flight plane,34472
plane crashes,67611
crashes ocean,19151
ocean managing,63253
managing free,55960
free sinking,35518
sinking jet,82246
jet noland,47300
noland washed,62506
washed uninhabited,97461
uninhabited island,94720
island basic,46729
basic modern,7197
modern comforts,58806
comforts fighting,16641
fighting solitude,32712
solitude daily,83332
daily noland,20176
noland live,62505
live hope,53151
hope day,43061
day saved,20701
saved loses,77457
loses mind,54040
mind live,58125
recently,73445
discovered,23894
ignored,44481
flipping,34490
silly,81931
seinfeld,79665
scrubs,78934
terms,89564
savvy,77485
recently discovered,73453
discovered years,23900
years having,101559
having ignored,41127
ignored flipping,44488
flipping channels,34491
channels having,13522
having written,41182
written silly,101185
silly kids,81944
kids consider,48937
consider seinfeld,17748
seinfeld scrubs,79676
scrubs terms,78935
terms superb,89583
superb writing,87470
writing creativity,101070
creativity savvy,19319
decided,21184
anticipated,4444
reruns,74740
nick,62285
nite,62454
revolves,75360
rude,76643
disorganized,24120
uncivil,94252
einsteins,26900
freaks,35464
ickiness,44231
frankly,35413
sharp,80995
polite,68584
edged,26587
dull,25956
dewey,22534
cheesy,14420
cough,18582
icarly,44209
malcolm,55650
notch,62694
decided review,21212
review saw,75214
saw overly,77567
overly anticipated,64744
anticipated reruns,4449
reruns nick,74742
nick nite,62289
nite revolves,62455
revolves rude,75364
rude disorganized,76645
disorganized uncivil,24121
uncivil family,94253
family horrible,31107
horrible sitcom,43268
sitcom ways,82328
ways brilliant,98493
brilliant story,10602
story writers,86154
writers einsteins,101011
einsteins freaks,26901
freaks nature,35467
nature plot,61535
plot episode,68116
episode great,28532
great finish,39138
finish plot,34093
plot twist,68225
twist leaves,93900
leaves satisfied,50884
satisfied like,77377
like tv,52464
tv ickiness,93751
ickiness frankly,44232
frankly sharp,35423
sharp feel,81001
good feel,38289
feel polite,32168
polite soft,68585
soft edged,83246
edged dull,26588
dull tv,25967
tv plot,93767
plot let,68150
let focus,51221
focus acting,34608
acting performance,1606
performance actors,66425
amazing real,3690
real star,72703
star opinion,84771
opinion little,64051
little dewey,53015
dewey doesn,22535
doesn cheesy,24651
cheesy feel,14424
feel older,32159
older actors,63758
actors cough,1890
cough cough,18583
cough icarly,18585
icarly characters,44211
characters malcolm,14018
malcolm middle,55651
middle notch,57861
notch actors,62696
actors best,1873
best overall,8271
overall best,64638
best tv,8326
shows saw,81692
saw life,77555
favorites,31927
middle hilarious,57855
hilarious character,42224
character purpose,13753
purpose funny,71312
funny special,36212
special way,84004
way favorites,98293
14,194
summer,87344
2007,496
oriented,64247
centers,13126
11,125
gifted,37286
eccentric,26499
dysfunctional,26214
strict,86389
childish,14617
absent,1082
military,57961
thug,91074
cooking,18248
younger,101825
outwit,64626
setup,80629
filming,33632
techniques,89078
incidental,45113
humorous,43968
widescreen,99135
format,35083
syndication,88371
fx,36340
irreverent,46685
immature,44731
fox,35243
waited,96834
televisions,89303
release,74099
someday,83376
blu,9330
household,43605
simpsons,82152
married,56247
frame,35315
dress,25636
greatest,39312
watched time,97926
time 14,91190
14 years,198
years summer,101605
summer 2007,87345
2007 love,499
love premise,54496
premise live,69611
live action,53130
action adult,1656
adult oriented,2599
oriented sitcom,64248
sitcom centers,82314
centers 11,13127
11 year,131
old gifted,63666
gifted child,37287
child eccentric,14569
eccentric dysfunctional,26501
dysfunctional family,26216
family overbearing,31126
overbearing strict,64685
strict mother,86391
mother childish,59386
childish father,14619
father absent,31800
absent older,1086
older brother,63761
brother military,10921
military school,57977
school second,78419
second older,79175
brother moronic,10922
moronic thug,59342
thug passion,91075
passion cooking,65547
cooking younger,18252
younger brother,101829
brother maybe,10920
maybe smart,56778
smart malcolm,82925
malcolm outwit,55652
outwit older,64627
older brothers,63762
brothers family,10968
family love,31115
love production,54498
values series,95592
series production,80293
production setup,70502
setup choice,80630
choice filming,14751
filming techniques,33637
techniques cinematography,89079
cinematography incidental,15098
incidental humorous,45114
humorous music,43971
music choice,61066
choice songs,14765
songs rare,83489
rare widescreen,72163
widescreen format,99136
format seen,35088
seen syndication,79608
syndication fx,88373
fx writing,36346
writing acting,101054
acting irreverent,1575
irreverent immature,46687
immature witty,44739
witty clever,99611
clever outrageous,15482
outrageous humor,64565
humor love,43941
love characters,54367
characters care,13882
care characters,12265
characters say,14087
say character,77645
character favorite,13651
favorite love,31909
love fox,54417
fox true,35281
true classic,93127
classic waited,15340
waited released,96840
released televisions,74144
televisions missed,89304
missed watching,58541
watching original,98055
original release,64343
release dates,74106
dates soon,20513
soon someday,83534
someday series,83382
series return,80307
return dvd,75066
dvd blu,26111
blu ray,9331
ray masterpiece,72376
masterpiece remembered,56475
remembered household,74417
household just,43606
like simpsons,52395
simpsons married,82154
married children,56252
children completely,14643
completely perfect,17195
perfect don,66330
don flaw,24991
flaw frame,34335
frame episode,35318
episode red,28573
red dress,73640
dress greatest,25638
greatest shows,39330
shows sopranos,81703
sopranos simpsons,83590
children seinfeld,14679
seinfeld history,79670
history arts,42397
arts entertainment,5278
explain,30091
rave,72337
hip,42329
wise,99484
cracking,18993
gangsters,36509
ritchie,75843
directing,23456
way explain,98287
explain rave,30109
rave reviews,72341
reviews average,75259
average come,6106
come movie,16240
movie actually,59578
actually looking,2141
looking great,53871
great story,39264
story great,85922
great acting,39054
acting diverse,1549
diverse interesting,24334
interesting characters,46190
characters won,14154
won ve,99855
ve decided,95757
decided like,21202
like hip,52134
hip cool,42330
cool wise,18301
wise cracking,99488
cracking british,18994
british gangsters,10767
gangsters guy,36510
guy ritchie,39992
ritchie add,75845
add style,2324
style directing,86841
directing sit,23475
sit ll,82304
ll decide,53332
decide just,21172
just thought,48431
thought 10,90675
pay,65781
exception,29524
photography,66998
root,76411
advantage,2640
director independent,23571
film tried,33543
tried make,92907
make feel,55284
feel really,32174
really confused,72957
confused like,17586
like main,52208
main character,55087
character did,13620
did wonderfully,22922
wonderfully movies,99963
movies like,60669
like kind,52176
kind movies,49170
movies makes,60682
makes pay,55511
pay attention,65782
attention minute,5776
minute obviously,58285
obviously doesn,63171
doesn work,24741
work time,100264
time case,91227
case exception,12582
exception really,29537
really directed,72978
directed wonderful,23449
wonderful photography,99936
photography excellent,67001
excellent cast,29454
cast main,12735
main actors,55084
actors performances,1945
performances great,66529
great really,39231
really root,73127
root guy,76415
guy hate,39947
hate ones,40983
ones try,63872
try advantage,93327
vaguely,95528
heard,41380
pi,67036
drug,25826
addicts,2370
requiem,74718
couple,18726
couldn,18588
noticing,62764
darren,20461
aronofsky,5125
entitled,28399
fountain,35231
pieces,67239
voters,96720
website,98623
aggressive,2983
quarters,71531
doubts,25219
ceremonies,13176
limited,52649
cinemas,15055
intention,46096
appeared,4755
channel,13497
72,811
vaguely heard,95530
heard years,41431
years ago,101505
ago director,3008
director pi,23607
pi followed,67037
followed making,34737
making film,55587
film based,32911
based novel,7139
novel featuring,62812
featuring drug,32063
drug addicts,25830
addicts called,2371
called requiem,11735
requiem dream,74720
dream got,25598
got couple,38697
couple good,18744
good reviews,38418
reviews couldn,75269
couldn help,18605
help noticing,41779
noticing took,62765
took years,92040
years darren,101527
darren aronofsky,20462
aronofsky make,5126
make movie,55341
movie entitled,59834
entitled fountain,28401
fountain worst,35234
worst pieces,100648
pieces pretentious,67248
pretentious nonsense,69821
nonsense watched,62587
watched cult,97859
cult requiem,19845
dream grew,25599
grew grew,39420
grew years,39425
years highly,101561
highly rated,42196
rated prolific,72244
prolific voters,70669
voters website,96722
website received,98625
received aggressive,73390
aggressive praise,2985
praise quarters,69356
quarters doubts,71532
doubts worth,25226
worth ignored,100687
ignored award,44482
award ceremonies,6194
ceremonies received,13177
received limited,73397
limited release,52653
release cinemas,74103
cinemas certainly,15057
certainly real,13236
real intention,72660
intention watching,46103
watching appeared,97961
appeared sky,4762
sky movie,82564
movie channel,59674
channel good,13503
good let,38349
let like,51238
like 72,51879
72 hours,813
hours seeing,43539
seeing mind,79362
larry,50245
curious,19914
states,85140
larry david,50247
david features,20588
features curious,32041
curious vicious,19923
vicious truly,96052
truly excellent,93223
excellent comedy,29459
comedy states,16505
paced,64889
version,95954
fake,30916
grinning,39464
proudly,70908
hears,41451
sound,83728
stereotypical,85419
uninspired,94721
neurotic,61985
jewish,47306
comedian,16284
repeats,74579
humorously,43979
quickly,71644
suit,87297
stealing,85272
newspaper,62192
repeating,74575
watching just,98026
tell larry,89331
david thinks,20603
thinks funniest,90584
funniest person,36072
person thinks,66721
thinks funny,90585
funny episode,36121
episode like,28552
like slow,52403
slow paced,82809
paced version,64905
version line,95971
line starring,52748
starring performance,84861
performance fake,66448
fake self,30924
self admiration,79708
admiration grinning,2448
grinning proudly,39465
proudly camera,70910
camera hears,11898
hears sound,41454
sound voice,83752
voice just,96629
just interesting,48225
interesting hear,46214
hear stereotypical,41371
stereotypical slow,85427
slow uninspired,82820
uninspired version,94725
version neurotic,95979
neurotic jewish,61987
jewish comedian,47310
comedian style,16291
style especially,86848
especially annoying,28887
annoying repeats,4337
repeats thing,74580
thing obvious,90099
obvious attempt,63136
attempt appear,5692
appear humorously,4719
humorously neurotic,43980
neurotic quickly,61990
quickly boring,71650
boring guy,9893
guy suit,40007
suit stealing,87301
stealing newspaper,85275
newspaper guy,62196
newspaper repeating,62200
repeating joke,74576
joke obvious,47646
obvious does,63138
does make,24552
make better,55238
contains,17917
traits,92561
pilot,67287
misinterpreting,58470
tenting,89510
reacting,72422
hitler,42499
comment,16759
fuss,36281
hbo,41228
video,96092
hotel,43442
irritating,46698
grown,39653
loves,54683
raymond,72383
redeeming,73659
lack,49929
snotty,83135
treat,92741
disrespect,24176
contempt,17946
contains annoying,17919
annoying traits,4344
traits seinfeld,92562
seinfeld humour,79671
humour watched,44004
watched pilot,97905
pilot episode,67293
episode saw,28576
saw people,77570
people misinterpreting,66141
misinterpreting situations,58471
situations example,82432
example tenting,29415
tenting pants,89511
pants people,65181
people reacting,66173
reacting situations,72423
example hitler,29394
hitler comment,42502
comment people,16782
people rude,66187
rude people,76648
people example,66049
example jeff,29395
jeff making,47188
making big,55567
big fuss,8637
fuss having,36283
having hbo,41123
hbo pay,41237
pay larry,65787
larry porn,50253
porn video,68826
video hotel,96097
hotel isn,43445
isn comedy,46755
just irritating,48229
